5	100
25	29	37	13	47	33	48	19	38	32	31	14	31	49	37	24	42	11	36	23	48	50	46	33	32	13	25	13	32	20	24	15	47	40	14	11	19	13	47	27	27	25	11	30	16	14	36	22	27	11	43	17	29	43	28	31	22	29	25	48	39	35	11	25	36	33	20	48	35	32	22	12	49	10	26	11	21	29	34	32	28	35	43	39	21	35	41	42	41	50	30	40	41	14	39	30	32	39	42	43	
18	31	40	29	17	15	24	35	41	32	14	20	28	19	29	14	22	19	29	42	10	27	40	14	15	26	38	18	36	41	26	32	25	12	27	26	46	21	27	34	10	20	21	21	14	43	35	39	32	28	47	31	21	42	26	16	40	34	11	12	21	45	46	29	26	21	34	35	48	32	25	43	34	47	29	34	34	26	24	24	27	29	24	37	12	46	19	37	19	13	44	24	34	22	10	14	27	38	44	29	
11	32	44	35	25	47	18	29	46	12	10	35	21	40	36	11	28	26	31	44	40	32	48	16	16	15	48	39	31	15	47	50	27	50	50	50	38	42	34	44	27	23	27	41	31	19	26	32	39	18	35	47	19	35	31	29	28	48	27	25	40	33	40	24	13	17	10	25	15	24	10	27	43	45	28	23	40	36	14	14	13	47	42	18	32	41	11	40	46	38	19	22	32	20	24	23	43	24	23	21	
31	10	22	34	40	42	47	40	25	12	32	29	18	46	26	40	13	27	28	18	18	28	30	46	46	50	21	43	22	22	37	16	14	13	41	10	38	28	15	22	48	21	45	18	18	40	44	46	23	21	46	37	25	42	22	50	44	19	43	37	30	21	14	17	39	24	34	12	32	20	45	20	24	44	45	12	28	46	26	15	15	41	31	45	37	11	16	22	25	32	25	45	17	28	40	47	37	33	50	48	
43	35	16	27	34	42	23	20	41	23	11	25	18	30	21	30	23	36	43	22	20	33	45	39	14	28	37	23	40	34	41	26	14	26	45	50	50	12	43	23	13	11	34	38	39	37	25	47	31	31	41	26	14	15	20	16	44	35	19	40	40	40	17	20	10	32	21	20	17	46	20	21	29	16	11	39	24	28	34	35	20	50	33	19	33	50	45	43	44	42	31	16	47	28	47	41	33	25	28	32	
5	25	12	25	6	14	23	19	21	12	7	19	9	5	13	25	7	19	12	5	14	22	5	20	18	9	7	11	9	9	19	23	24	8	24	8	21	19	14	8	20	15	22	10	16	11	10	12	9	6	13	20	23	17	11	21	13	11	6	9	16	22	9	7	14	6	9	14	8	23	19	9	14	6	7	14	18	6	13	10	13	19	8	24	10	25	6	8	14	17	15	22	8	6	9	14	23	18	19	25	
19	18	17	19	25	18	5	25	24	19	23	9	7	19	21	22	25	5	22	19	10	21	11	17	12	24	13	16	11	22	8	9	14	20	6	14	23	5	6	25	25	12	10	10	20	9	21	13	8	9	22	23	7	18	23	6	8	12	24	16	25	17	5	24	7	13	16	18	6	7	9	7	15	12	17	24	17	24	10	13	8	17	20	22	6	21	5	22	8	19	12	24	10	25	8	10	10	13	17	22	
24	13	18	15	6	18	19	5	19	18	10	19	10	15	13	23	6	14	24	24	14	16	25	16	8	24	21	18	19	21	18	24	19	10	15	16	20	16	14	19	8	9	22	25	16	16	11	23	21	23	9	23	15	14	12	7	6	25	24	8	16	10	12	13	24	8	20	7	23	12	12	6	18	10	10	13	22	7	14	20	14	7	10	9	25	24	10	20	10	9	10	6	6	19	19	20	12	5	15	24	
8	9	14	24	25	15	7	9	16	25	10	14	13	24	8	12	18	9	6	13	21	25	24	6	15	7	13	20	24	12	22	15	18	5	16	25	17	20	22	24	8	7	5	12	14	18	17	19	25	25	11	25	13	17	8	24	7	20	5	21	21	24	19	8	23	19	17	5	11	14	14	6	17	18	7	8	18	11	14	11	21	14	18	21	10	20	24	15	24	12	21	15	9	21	23	16	23	19	21	6	
13	9	24	7	21	6	6	21	23	11	22	18	19	9	23	12	13	20	12	11	21	15	13	16	22	5	10	8	22	8	24	23	8	25	17	22	16	9	12	12	20	18	12	19	22	23	19	7	13	18	10	6	20	22	8	15	16	20	11	5	24	16	8	10	11	13	23	14	18	11	12	14	14	23	7	12	16	9	8	9	15	24	22	19	23	20	18	23	17	18	21	21	11	14	16	19	6	14	12	18	
223.52	244.64	245.44	251.04	245.6	
