5	100
38	12	31	28	44	24	13	30	17	33	35	24	38	25	42	22	11	20	44	48	15	36	18	25	11	26	30	18	19	50	32	37	22	28	26	33	12	42	42	15	41	42	12	28	28	21	42	31	32	31	22	35	20	45	38	45	15	11	24	49	20	47	33	48	43	19	19	22	14	15	30	39	46	38	27	27	13	14	45	27	11	27	35	29	23	26	22	47	35	18	26	17	15	27	10	14	13	47	39	43	
10	10	43	18	25	17	49	30	50	36	28	48	21	11	19	27	14	10	48	41	39	42	23	33	22	49	19	11	10	26	38	33	31	47	42	25	32	13	35	37	18	23	41	25	45	12	26	50	31	14	29	33	41	38	10	23	38	21	10	46	35	47	45	44	36	21	25	23	30	10	37	13	15	13	18	25	26	39	35	40	13	26	46	22	38	12	48	25	46	42	18	15	35	21	40	32	40	22	28	10	
36	21	33	29	44	31	30	37	40	35	34	46	46	38	19	11	48	36	50	41	32	13	11	50	20	44	43	10	24	47	41	21	49	36	19	17	41	15	44	38	31	10	25	44	12	16	22	37	50	20	30	48	37	15	13	26	41	22	38	28	23	11	15	28	34	42	27	24	41	35	40	26	46	48	44	31	50	15	49	35	39	43	36	41	50	20	49	44	31	29	26	49	33	17	36	33	36	23	21	46	
16	29	19	24	15	21	11	44	26	49	17	42	48	40	19	43	23	29	20	40	29	39	10	12	46	30	18	11	31	29	15	22	22	44	35	27	30	45	47	15	17	29	48	46	32	11	41	21	10	35	22	22	10	33	17	12	36	32	27	15	42	22	34	19	30	26	47	42	49	32	25	11	42	49	14	49	34	39	44	37	24	16	22	14	24	19	29	31	23	10	19	48	12	13	19	13	15	11	42	13	
49	40	20	47	39	16	24	35	48	23	12	14	48	33	49	48	27	25	17	33	33	43	17	34	42	38	38	35	40	38	39	29	29	32	40	33	37	10	36	16	33	46	48	35	44	25	33	25	41	44	32	42	21	43	38	36	47	36	21	40	45	44	21	34	49	48	23	35	11	30	31	30	13	13	24	29	41	27	28	38	44	23	50	32	28	39	32	12	20	39	47	47	38	44	31	48	12	35	11	31	
25	25	24	13	21	16	16	8	19	16	25	21	19	11	19	16	21	23	11	6	25	10	14	5	11	5	21	5	7	7	11	25	17	9	16	13	25	10	16	12	13	13	18	10	7	21	24	21	20	24	13	20	6	12	8	25	22	16	22	7	5	9	17	17	9	17	21	17	20	10	6	18	14	13	21	7	11	18	5	25	9	19	16	6	12	22	10	25	7	15	22	11	20	14	18	25	18	5	11	9	
22	16	23	12	14	18	15	15	21	24	6	24	21	12	13	19	22	11	23	24	24	16	15	10	20	7	6	13	24	13	11	11	15	6	19	25	13	22	16	25	10	12	23	5	25	5	13	12	7	12	21	10	18	15	18	24	17	11	13	6	21	23	7	22	24	9	22	13	17	21	8	6	10	5	25	24	11	21	11	22	20	8	24	25	17	14	16	23	17	10	6	14	14	5	9	14	11	6	15	8	
15	5	8	14	7	24	21	10	10	11	6	14	7	22	10	10	17	18	16	10	24	25	10	23	18	23	9	21	14	19	18	16	14	15	9	14	19	11	6	7	25	24	25	10	18	21	22	18	25	15	24	15	6	12	19	13	16	17	21	21	16	14	24	24	11	24	12	17	15	21	18	8	5	6	17	17	25	7	18	8	6	22	21	7	23	24	8	12	16	8	19	21	11	23	10	7	16	7	18	21	
12	13	13	21	6	15	14	13	5	16	6	11	6	6	12	11	25	19	12	25	8	25	22	25	6	23	16	10	10	25	11	10	10	21	16	23	18	20	24	15	18	9	11	16	16	18	11	18	11	11	12	14	14	22	20	6	13	19	8	8	18	17	8	18	14	17	15	16	24	9	22	10	7	13	16	6	21	7	14	19	13	5	13	7	7	14	8	24	14	22	18	17	25	8	14	22	14	17	11	20	
21	22	15	18	12	14	20	22	11	7	15	18	24	20	15	19	20	19	7	18	19	24	16	16	7	5	24	13	8	14	21	20	24	18	7	14	18	18	23	21	5	7	13	17	21	16	12	19	13	7	7	24	24	25	8	15	20	25	24	7	22	6	17	8	18	6	24	7	20	11	11	10	20	23	15	16	13	14	21	13	21	15	18	5	21	24	8	17	21	12	10	22	17	12	15	13	6	11	22	15	
242.4	246.56	247.04	233.28	252.16	
