5	100
28	12	35	34	36	50	34	45	26	46	18	44	46	39	20	26	42	47	31	31	22	21	48	46	14	12	14	16	34	41	33	31	20	36	49	24	36	10	43	44	31	43	15	11	28	41	27	36	45	50	31	14	11	41	25	43	46	31	44	50	27	39	37	23	25	32	28	49	38	36	39	22	28	49	34	37	38	18	43	28	30	45	47	32	41	48	22	34	41	29	25	26	19	14	36	43	15	42	48	21	
11	48	11	37	38	18	41	28	22	30	47	41	31	41	28	12	46	31	44	13	12	48	38	13	43	22	13	12	47	49	46	38	11	32	30	21	33	25	38	27	23	27	34	29	46	23	38	23	10	42	50	22	11	35	40	14	39	24	11	10	39	20	10	21	11	50	23	50	24	40	50	25	22	36	12	48	11	48	28	29	28	31	35	45	39	34	14	40	44	16	23	23	43	42	18	42	19	13	48	32	
19	47	24	11	29	14	17	13	37	25	24	16	47	17	15	40	14	29	38	12	43	25	38	40	45	23	21	50	28	40	42	38	12	13	42	27	12	33	16	48	32	44	16	31	28	18	39	36	10	17	41	27	22	30	19	17	36	17	39	48	42	45	28	19	24	48	22	49	36	46	48	24	41	34	41	40	50	18	45	28	26	38	12	47	11	38	49	21	24	19	24	38	30	26	24	10	20	50	29	18	
29	19	17	44	43	48	12	28	34	35	31	26	36	11	23	15	20	39	34	11	39	23	11	49	16	46	23	31	29	48	17	35	36	39	18	42	23	10	20	50	42	14	44	45	20	32	29	21	20	21	48	12	33	49	16	46	13	32	42	43	38	30	42	36	39	15	13	12	29	45	33	29	17	15	47	19	33	46	28	46	50	13	24	23	48	50	32	33	16	41	21	26	50	24	40	40	42	30	40	49	
16	32	49	37	11	48	12	25	23	33	37	35	33	34	10	45	44	14	24	29	38	24	31	16	46	16	21	16	39	20	22	22	27	10	40	17	11	13	33	29	47	23	13	38	26	32	28	46	41	36	15	33	23	23	15	16	10	29	13	18	32	36	49	48	39	39	17	30	11	39	14	19	35	44	38	46	28	43	14	42	11	39	49	17	50	26	32	31	45	36	39	33	36	49	18	46	16	41	38	47	
24	5	11	15	17	23	12	19	15	13	17	20	25	19	19	13	17	25	6	15	25	5	10	10	5	13	14	22	22	21	10	21	7	20	6	8	23	20	22	11	17	12	22	22	21	8	16	21	21	21	16	11	23	10	17	15	8	10	22	23	23	24	21	25	25	7	17	7	12	12	19	24	25	20	13	5	13	8	9	9	11	12	11	23	7	6	21	21	5	23	9	17	5	18	23	5	21	15	14	8	
23	11	5	13	17	17	11	11	22	20	12	5	24	22	21	23	9	25	5	23	21	23	16	23	14	16	14	23	6	5	11	16	15	15	9	15	14	25	10	14	6	20	6	5	6	6	24	9	7	13	25	11	14	5	15	9	10	16	15	16	5	11	24	8	9	12	23	21	23	11	18	24	22	5	20	19	25	11	14	18	21	25	10	15	25	14	10	11	12	20	23	6	10	11	24	16	22	5	20	24	
6	23	9	14	23	7	9	17	16	10	19	21	24	9	10	19	21	5	19	20	6	14	13	8	19	24	21	17	5	8	10	22	15	22	16	23	13	17	19	22	5	23	11	16	21	11	19	11	20	8	22	23	5	22	22	6	6	5	12	22	21	7	18	19	16	21	13	14	5	12	25	18	13	25	14	12	20	24	25	22	13	25	8	16	19	23	22	10	17	19	6	17	19	12	22	11	8	9	21	22	
9	9	24	8	15	8	20	21	13	17	15	16	20	22	20	24	8	19	23	13	21	22	10	10	22	9	21	8	25	23	23	10	15	8	21	24	9	20	10	11	13	11	21	22	25	23	19	9	16	11	9	21	10	10	17	25	15	17	25	21	15	12	17	9	11	8	21	7	10	23	13	24	20	13	11	6	19	22	13	10	21	19	10	25	19	12	23	25	15	11	8	9	17	23	7	18	9	12	14	11	
16	23	23	12	5	15	24	9	13	16	18	17	14	5	11	19	9	7	25	16	7	19	18	18	22	9	7	9	22	10	12	18	11	25	7	13	23	21	6	20	24	7	15	21	14	9	11	6	23	12	18	9	18	15	15	15	17	21	23	8	6	22	17	16	6	19	25	15	19	8	6	10	10	12	17	14	18	25	18	15	20	22	5	15	25	8	23	22	9	8	21	17	7	14	7	21	6	23	12	11	
248.64	241.44	250.88	252.48	238.24	
