5	100
16	11	16	15	14	20	16	16	34	14	44	10	31	34	23	21	34	12	49	27	17	10	18	23	20	22	35	30	50	35	38	35	50	41	22	23	28	24	30	28	17	37	46	11	49	19	33	16	28	45	19	35	22	22	17	45	18	15	47	37	42	18	14	20	27	36	20	27	11	19	45	44	47	44	18	25	27	28	48	45	32	34	47	37	43	43	36	40	21	47	37	11	11	33	29	18	14	44	36	14	
49	32	21	43	29	43	11	13	41	22	47	33	18	10	32	13	38	50	16	22	12	17	33	17	43	21	11	26	13	36	39	42	47	42	44	13	40	26	50	35	31	30	40	45	38	13	31	32	28	37	15	43	10	49	17	18	37	14	14	18	21	35	34	38	36	23	47	45	31	48	23	11	22	19	45	25	37	33	19	23	29	35	29	44	47	28	48	24	36	21	34	38	15	10	22	22	14	20	32	16	
27	16	35	12	10	33	36	31	23	41	34	30	33	39	12	23	24	38	20	49	38	19	11	48	18	38	19	32	15	27	33	34	32	16	25	38	11	34	16	33	47	22	19	15	45	21	44	33	18	41	17	27	22	45	22	44	46	34	29	32	50	38	10	41	20	10	18	39	28	25	50	39	49	12	33	50	50	49	18	50	20	36	34	16	27	22	25	45	37	34	18	43	25	36	45	29	48	16	21	30	
12	10	13	37	11	18	37	35	18	26	32	41	34	10	29	37	14	46	48	13	11	23	26	50	45	50	24	12	44	29	30	40	15	27	47	27	12	50	36	34	13	34	16	34	38	33	32	46	20	21	37	22	29	30	33	35	29	22	28	48	31	22	31	23	10	34	36	31	17	15	28	14	30	11	14	34	30	47	25	15	36	18	38	21	44	49	35	49	28	25	12	25	18	12	20	22	32	38	30	11	
30	48	24	36	42	36	47	33	45	23	23	22	25	50	36	45	15	48	35	30	35	16	31	38	27	16	43	29	24	40	40	40	38	41	50	26	18	29	33	21	17	24	34	37	13	50	42	39	33	36	36	24	19	17	33	30	21	14	17	22	19	21	49	42	16	18	11	48	48	45	43	46	50	41	14	31	35	26	40	41	21	16	37	28	10	19	34	41	26	30	44	31	39	19	12	26	42	34	48	29	
7	5	17	22	5	11	6	25	16	7	18	23	14	13	21	11	21	22	7	15	16	25	20	17	11	18	25	20	5	13	14	21	23	25	9	15	15	18	17	25	7	15	16	18	8	16	18	17	22	23	10	13	20	25	17	13	16	13	25	7	7	18	16	11	6	13	14	22	19	15	19	22	7	10	11	5	23	5	21	14	25	9	25	9	7	21	16	11	16	8	23	22	12	15	6	5	5	23	24	17	
17	15	9	7	13	21	21	25	17	21	13	18	7	15	16	5	25	6	21	18	22	6	10	21	16	24	13	25	7	11	10	10	20	14	11	6	20	10	23	10	20	23	22	5	7	25	23	6	25	12	23	9	15	24	13	13	17	20	10	24	16	25	21	17	23	20	24	23	16	25	9	9	21	5	24	8	16	22	23	25	24	13	21	15	18	23	14	24	21	22	15	9	19	22	25	10	5	6	7	9	
20	5	23	22	17	7	11	6	17	24	20	12	12	17	23	15	16	10	17	19	12	25	7	16	24	22	6	12	24	18	16	23	11	19	15	22	12	9	14	20	25	6	17	25	10	21	20	9	9	21	17	18	9	20	21	10	16	15	7	10	13	15	23	6	19	7	24	22	21	6	14	24	12	11	9	19	21	22	24	16	18	15	18	22	16	12	8	10	18	9	23	5	18	23	25	20	19	11	23	8	
14	17	7	20	23	16	6	14	24	15	13	19	13	11	12	11	23	12	7	8	12	21	18	12	22	21	12	25	8	17	23	12	11	23	21	6	22	22	5	10	11	6	15	14	19	25	11	10	9	14	14	23	15	11	16	16	16	5	14	22	15	12	7	17	22	16	19	12	12	15	16	21	7	14	7	11	24	17	6	8	17	19	8	15	20	11	20	13	12	14	14	20	25	23	22	7	9	10	10	6	
11	21	21	24	21	19	8	15	12	5	11	24	5	18	13	13	8	9	7	18	20	18	10	8	14	9	14	9	19	17	6	18	9	18	12	17	20	19	19	16	12	16	16	15	6	6	16	22	16	5	6	11	23	10	6	5	19	23	5	21	23	18	12	20	13	22	12	7	7	8	16	9	16	10	10	5	14	5	21	12	18	25	12	11	8	23	6	17	5	22	13	5	19	14	13	19	10	15	19	7	
245.44	260.64	255.2	234.72	220	
