5	100
15	19	36	14	45	39	10	41	38	19	20	17	31	15	22	50	36	35	26	40	28	34	37	47	16	42	46	44	47	48	19	32	47	49	33	47	36	42	13	26	25	19	40	49	34	26	41	35	10	15	25	11	42	47	15	32	20	46	27	31	35	34	41	19	12	10	40	37	35	21	50	28	25	12	34	13	24	41	22	50	23	29	39	31	22	46	48	29	18	30	48	30	13	10	40	39	12	48	10	32	
48	12	38	32	41	50	37	13	48	15	27	11	38	39	33	24	50	38	26	22	13	30	12	26	21	44	36	33	24	23	32	33	41	34	44	46	15	25	28	48	20	26	24	23	19	25	12	22	30	35	43	50	15	37	28	16	27	26	39	28	29	45	11	45	30	22	42	38	30	46	26	45	45	49	27	29	27	33	38	20	32	44	46	25	36	35	48	30	26	39	28	17	20	31	36	20	14	40	42	44	
11	46	41	50	26	36	37	37	15	23	47	23	19	29	40	34	39	39	12	24	46	23	49	15	32	27	18	34	32	17	42	40	14	40	47	28	50	48	14	28	18	21	11	36	14	37	38	27	10	26	19	36	25	32	30	25	18	50	35	32	10	49	39	24	30	30	18	18	17	14	27	13	28	45	35	34	13	41	30	37	11	13	21	39	29	16	27	39	29	34	41	39	38	29	25	38	16	15	33	10	
24	23	22	45	43	33	26	46	23	21	48	28	15	43	12	49	46	42	28	26	12	49	19	21	36	35	28	13	21	42	31	22	12	17	22	33	44	49	31	42	46	23	11	15	26	31	27	26	38	15	18	24	28	35	29	16	44	35	33	32	16	11	28	50	40	15	35	22	40	50	47	41	25	31	16	26	22	23	38	23	50	12	13	42	32	43	32	40	18	45	22	42	43	12	34	39	13	34	12	49	
45	34	23	37	31	11	32	47	40	42	32	49	30	41	29	10	19	14	14	23	25	29	15	16	13	29	12	36	40	30	10	38	35	28	17	50	46	22	42	12	45	19	27	26	44	36	39	23	33	11	46	37	49	37	44	41	47	18	21	32	24	16	15	40	48	46	23	25	42	11	23	37	39	41	12	28	46	25	10	28	30	37	41	12	37	19	42	34	32	36	11	30	21	21	22	39	19	20	41	43	
10	23	15	8	11	8	18	18	22	21	15	15	14	25	10	5	24	10	22	9	5	23	5	18	19	9	12	13	17	9	14	5	23	15	12	5	16	16	22	15	14	9	23	22	22	12	20	14	19	25	22	18	5	22	15	13	6	6	17	9	5	5	8	9	5	11	13	13	10	19	6	18	14	9	14	14	22	18	18	17	12	24	13	10	9	13	22	11	10	16	18	17	14	13	20	9	11	7	20	9	
10	11	17	20	23	21	18	8	5	16	13	22	25	10	18	7	12	12	15	20	23	10	25	16	19	24	17	7	22	20	11	24	22	20	13	8	13	15	18	5	23	16	20	22	21	11	17	18	25	11	21	16	22	11	11	18	11	10	9	22	24	20	12	13	20	7	7	11	11	8	5	22	7	13	25	20	25	17	10	8	9	5	18	20	24	22	6	21	16	22	20	16	12	5	13	20	15	8	22	21	
17	7	20	6	24	15	8	25	18	25	20	23	9	18	11	15	9	9	10	10	6	10	11	14	15	7	23	8	21	17	17	21	5	12	9	17	14	5	24	14	11	12	7	23	25	23	18	23	10	5	17	6	15	19	6	20	24	16	17	12	18	21	12	10	14	16	14	15	22	16	15	15	19	11	23	23	24	23	12	13	22	7	24	20	14	20	6	23	17	25	22	8	22	12	20	12	22	7	24	15	
12	14	13	10	12	24	11	8	18	11	22	13	20	14	18	21	16	11	14	12	19	22	24	18	25	14	13	13	24	16	16	13	13	10	23	13	16	16	23	25	19	5	19	21	15	12	9	16	23	14	12	7	23	20	25	7	18	20	19	10	15	5	22	14	8	5	9	14	11	9	19	23	18	5	10	16	7	9	7	23	9	25	19	13	11	10	5	19	5	7	7	6	20	20	20	5	16	11	25	25	
10	9	20	19	23	6	14	19	9	21	22	5	7	16	6	11	6	23	11	21	22	15	17	14	25	15	25	12	12	8	19	23	20	16	9	14	7	22	12	10	21	11	7	22	18	16	22	22	10	25	7	7	6	9	11	24	6	5	23	24	8	16	6	18	25	21	20	13	12	10	13	20	5	24	10	17	16	18	23	25	13	19	16	21	17	17	6	22	23	8	19	10	5	7	18	14	15	14	24	9	
226.4	251.2	248.96	238.56	241.28	
