5	100
23	42	32	13	46	19	17	41	28	41	41	40	10	15	19	21	38	21	41	22	48	47	40	40	37	50	36	12	12	13	39	18	43	37	23	26	32	42	12	16	18	31	24	32	22	40	20	22	33	24	22	46	32	22	39	47	37	39	35	40	15	45	16	12	46	29	24	24	47	16	14	30	21	29	34	24	15	16	28	50	24	16	19	21	26	25	13	28	40	32	18	23	24	20	17	20	37	12	45	14	
44	47	11	43	33	10	34	13	10	19	48	22	50	38	31	42	23	19	12	21	29	32	50	39	44	19	21	43	26	37	12	13	32	25	31	16	37	15	24	23	14	18	44	16	48	21	39	23	22	25	26	36	23	15	39	27	29	19	22	36	42	48	46	36	14	19	10	17	35	11	19	24	25	18	18	31	38	30	33	21	27	46	47	31	37	41	24	27	37	37	25	19	21	25	36	17	10	20	12	28	
11	27	28	35	34	21	29	40	38	38	27	36	22	17	33	36	33	49	36	29	48	39	13	19	39	41	50	45	34	27	45	36	42	40	22	20	14	33	30	18	44	38	13	35	49	35	44	26	44	28	36	43	20	34	33	35	34	28	31	46	21	46	33	30	32	47	15	37	16	13	16	11	19	24	50	30	32	32	13	24	47	40	23	49	30	46	46	44	36	47	14	14	13	34	30	23	12	45	25	20	
41	29	33	50	46	27	33	36	32	46	30	16	38	29	41	44	45	21	14	27	50	22	50	40	19	49	44	35	10	20	29	25	46	24	37	28	12	36	26	12	23	47	31	15	10	44	44	38	21	10	35	41	25	48	30	13	12	22	26	37	34	15	10	39	48	42	17	21	24	40	43	50	13	35	29	30	37	49	49	50	34	15	21	17	29	25	32	10	31	40	12	50	24	18	28	12	42	42	35	34	
15	34	36	30	30	21	41	30	47	34	21	38	31	18	43	45	46	47	37	12	44	16	42	26	46	41	34	29	31	24	33	50	46	26	39	33	14	40	20	13	19	21	26	26	50	29	40	36	39	14	49	18	39	38	11	13	11	19	10	14	34	42	27	47	19	41	36	36	17	44	21	11	37	37	22	18	31	33	25	36	41	49	43	50	14	26	24	29	20	29	24	34	43	44	48	13	37	20	34	32	
12	8	15	5	10	9	6	13	6	7	11	20	10	13	21	13	5	18	25	13	17	23	13	16	20	18	10	9	22	19	12	6	17	6	21	23	17	25	6	20	18	19	17	16	18	22	23	5	19	15	18	7	15	16	7	19	15	13	7	7	18	9	9	22	6	16	18	25	8	23	16	17	25	17	11	9	25	25	5	22	5	6	19	18	12	17	18	25	12	23	17	17	16	23	21	17	16	8	5	19	
23	8	14	12	12	12	5	11	24	6	6	9	24	6	23	11	12	25	14	25	5	21	21	24	21	7	11	15	13	20	17	22	21	10	6	14	21	8	17	17	19	25	21	20	12	24	24	19	6	21	12	6	24	23	10	24	6	7	25	20	9	21	24	18	10	23	23	17	13	8	19	7	21	17	24	7	5	5	13	6	17	11	14	15	7	15	8	14	8	8	18	18	12	17	15	24	17	6	19	17	
17	14	6	19	10	10	22	6	23	20	8	7	9	21	22	17	22	19	12	11	23	17	14	11	24	18	9	23	8	24	20	9	19	10	20	16	12	8	11	6	10	18	11	23	7	6	7	23	7	10	15	23	5	21	18	9	10	17	10	22	8	11	9	23	10	18	19	8	17	14	10	10	25	23	18	23	12	9	15	16	25	12	6	17	10	23	9	23	8	24	6	14	7	10	13	21	20	22	8	5	
24	6	25	9	14	7	24	21	5	24	15	19	15	15	6	22	13	22	8	13	15	17	8	20	20	8	15	19	11	10	20	8	22	20	8	6	24	18	22	22	10	6	5	12	21	13	6	23	23	8	13	5	7	16	11	14	8	19	19	18	16	7	16	9	12	21	22	8	9	10	21	16	15	10	14	12	7	21	6	6	24	22	9	11	19	21	23	5	8	22	24	6	12	7	19	21	24	8	16	5	
23	5	13	19	22	11	16	9	12	11	15	14	22	15	10	19	17	13	21	16	23	10	9	20	11	8	22	6	21	7	21	24	18	16	24	14	25	22	19	12	17	14	23	17	22	5	17	19	10	11	9	23	20	15	14	17	21	11	5	9	10	19	20	9	17	10	15	21	12	22	15	23	24	14	15	25	5	6	9	18	8	25	13	22	15	18	5	16	16	11	11	25	21	25	18	24	18	12	19	12	
239.36	241.76	232	230.56	252.32	
