5	200
47	48	48	28	47	10	29	11	49	26	48	27	37	39	29	50	41	30	19	40	38	27	32	29	12	21	20	44	35	50	50	28	49	41	22	25	38	10	50	20	49	25	17	14	29	42	39	43	32	17	29	45	28	40	24	30	34	40	12	11	32	11	20	30	17	27	45	30	22	44	27	25	34	44	12	35	26	13	48	39	50	10	40	27	31	47	25	42	41	10	28	28	25	39	38	43	25	46	50	28	10	36	37	46	39	40	31	14	23	49	11	43	39	19	25	27	12	34	43	37	33	28	15	15	13	13	37	32	31	40	25	44	11	34	24	30	35	21	38	32	11	30	40	16	33	49	13	19	35	46	40	45	26	13	36	11	25	36	13	50	41	48	40	50	21	40	13	28	19	13	42	48	47	17	20	12	15	35	23	37	21	43	22	27	17	29	11	45	35	12	26	39	43	25	35	10	45	36	17	33	
43	18	15	20	40	23	42	49	27	24	39	10	37	24	36	29	20	49	48	27	45	43	16	49	44	11	33	15	18	13	39	47	36	45	37	18	36	13	21	50	18	42	47	12	21	45	22	48	17	30	20	19	14	31	20	20	31	41	44	22	45	13	45	35	36	21	22	30	39	12	21	50	16	25	36	41	11	27	27	38	31	42	10	49	49	45	21	24	21	13	34	11	47	32	33	26	33	31	27	47	32	33	41	24	31	48	30	28	41	48	38	20	38	22	43	34	48	34	50	36	22	25	38	48	30	45	26	11	21	14	50	49	35	50	37	32	16	10	39	20	22	21	33	34	21	14	36	50	33	15	26	14	15	39	17	34	14	24	29	25	46	34	30	42	30	33	48	39	43	11	46	39	25	27	23	29	12	26	50	12	32	20	20	44	34	27	27	37	35	14	14	49	32	31	35	46	45	24	12	22	
15	25	25	18	35	22	27	23	49	21	34	28	11	49	19	17	30	33	28	29	22	26	49	11	14	29	43	21	47	42	48	33	45	34	14	13	46	12	42	48	28	23	42	47	28	10	19	11	11	18	17	23	13	18	36	23	20	31	11	17	18	11	18	46	25	25	11	31	47	15	11	24	30	24	34	11	47	27	46	43	46	35	37	12	34	50	49	25	44	22	20	29	42	16	14	30	35	37	14	36	41	39	25	20	28	10	49	31	49	26	35	27	17	20	48	47	37	42	47	17	44	48	43	42	45	30	38	36	20	34	25	19	32	21	29	28	22	27	46	12	16	22	33	11	29	26	29	28	47	31	32	14	49	13	41	15	23	15	42	23	24	27	24	14	48	22	45	22	12	42	50	46	15	31	11	38	36	16	43	46	36	26	39	24	10	23	36	35	18	11	11	29	50	31	35	11	45	11	33	26	
46	13	33	16	49	16	18	23	34	35	25	35	50	38	41	16	13	27	18	31	29	36	29	46	13	30	23	40	17	27	23	47	33	19	41	30	35	47	40	12	22	13	23	10	41	28	43	44	46	25	13	43	46	50	31	21	39	44	41	40	15	33	35	50	22	41	21	15	47	30	30	40	26	20	11	19	16	40	42	11	11	39	31	35	19	22	19	27	13	44	44	18	45	37	19	45	50	34	48	11	15	27	39	39	46	17	40	36	19	21	36	25	47	14	17	23	19	21	47	13	41	11	10	16	10	32	33	21	34	14	42	46	38	37	24	23	36	29	34	14	31	38	48	50	46	31	25	40	41	14	30	50	14	24	18	36	10	34	34	40	10	42	23	18	38	38	25	25	30	27	38	39	25	18	46	19	17	23	48	18	41	46	24	19	20	40	37	33	28	27	33	33	43	22	24	45	24	45	20	29	
42	48	34	33	14	45	35	11	24	33	47	23	27	27	41	41	29	10	28	17	20	37	10	13	11	17	28	39	34	28	28	21	36	16	13	10	15	19	36	44	46	10	33	46	11	44	19	11	31	32	39	18	17	38	22	18	21	50	35	35	49	15	10	24	29	10	16	40	33	18	40	49	39	47	48	23	47	43	31	17	23	46	26	26	11	33	38	13	38	43	13	37	20	10	17	33	50	13	41	12	46	19	25	42	29	26	32	44	27	33	28	35	10	49	25	21	50	34	49	34	18	37	43	34	23	27	48	15	25	30	10	28	23	35	18	45	39	27	43	24	43	36	43	24	44	26	41	40	41	17	33	26	37	11	32	16	24	29	14	39	46	45	10	11	43	25	36	36	21	45	47	30	19	48	30	22	26	26	48	14	17	31	17	42	32	50	12	49	10	49	20	33	39	32	40	21	19	22	24	32	
8	9	10	23	5	19	25	11	18	6	5	15	9	7	16	24	13	17	12	13	7	22	13	15	20	12	6	14	20	19	13	9	5	7	17	7	24	22	5	18	5	17	24	12	13	11	12	20	22	15	11	21	5	9	10	25	25	12	9	19	10	8	5	25	14	8	14	5	9	14	17	14	5	16	22	10	7	11	22	21	23	12	15	9	19	25	18	23	21	12	6	23	24	12	21	9	16	7	10	19	14	13	9	10	7	8	11	24	11	23	13	25	17	25	7	23	12	9	21	18	17	12	24	18	19	7	15	8	19	20	13	11	9	17	13	23	16	20	15	6	5	17	5	10	13	22	25	19	14	5	8	8	17	20	14	20	11	20	7	16	9	18	10	9	24	8	13	18	12	24	6	6	10	19	7	7	24	6	14	24	13	7	8	23	21	22	13	19	6	9	14	14	19	24	14	16	16	19	19	16	
5	7	22	18	14	6	18	17	14	17	14	17	9	24	22	17	24	11	21	12	13	11	7	17	24	12	22	15	23	16	25	15	7	25	21	11	11	22	25	15	11	13	23	13	15	24	17	14	23	20	13	9	8	19	19	5	23	12	17	25	9	8	9	14	22	6	21	8	13	9	9	12	19	7	24	24	25	15	21	21	9	17	17	5	10	15	24	7	10	18	10	9	15	24	13	17	7	18	8	8	11	18	16	7	25	16	23	7	16	13	13	19	12	20	15	13	22	7	14	22	12	7	9	19	20	16	14	11	16	14	23	16	23	5	9	23	10	11	24	10	16	19	11	5	17	16	17	25	25	19	7	7	14	6	11	15	22	16	15	19	21	22	10	16	23	17	23	17	5	20	25	6	18	10	8	9	6	23	25	6	9	14	6	21	13	8	6	20	18	18	9	16	25	10	14	18	24	24	21	23	
25	12	12	25	23	21	13	16	6	15	23	13	18	18	16	5	17	8	11	20	25	12	5	10	8	16	16	12	9	18	25	19	21	7	15	17	9	19	12	8	17	20	5	21	10	16	7	24	14	13	19	8	23	5	13	23	6	23	6	24	6	13	25	16	17	21	13	21	5	20	9	19	18	9	19	11	11	5	19	15	14	12	8	9	14	24	18	15	16	25	25	7	13	21	23	17	11	10	8	11	12	10	14	18	21	14	25	25	6	15	11	13	20	12	14	7	7	25	10	14	21	17	15	10	15	8	20	16	18	21	10	12	20	20	17	23	6	8	15	11	21	16	11	8	8	19	22	5	23	12	17	24	13	14	15	16	8	11	20	7	12	10	22	7	9	10	14	25	8	23	5	17	10	20	15	14	12	23	5	6	12	14	25	6	22	15	13	18	18	23	20	18	10	12	22	9	15	8	14	19	
24	17	13	25	7	17	9	16	10	9	14	16	22	20	15	13	10	19	19	12	6	5	10	20	6	20	18	25	14	16	11	19	19	21	24	9	20	13	13	5	10	12	23	22	19	15	13	19	16	22	17	20	23	5	25	13	18	23	18	6	17	17	7	12	6	21	20	11	15	8	18	9	6	8	9	17	22	20	14	24	16	22	18	23	18	11	15	20	12	10	7	20	9	6	9	17	23	24	16	17	23	25	23	11	5	15	10	19	11	20	25	17	6	9	9	23	21	9	9	19	5	8	7	19	13	10	5	10	20	19	17	11	7	13	5	7	5	18	20	9	23	5	24	23	19	23	24	11	19	22	21	22	14	20	20	14	20	18	12	14	20	20	23	15	10	21	5	6	22	21	5	16	21	5	9	23	8	8	24	15	16	25	18	14	15	10	11	14	20	16	22	22	5	5	5	19	25	14	12	10	
18	24	22	7	13	20	6	10	20	10	24	19	15	5	13	11	23	19	5	13	6	24	10	15	6	15	18	17	5	20	6	19	20	17	19	15	25	10	12	15	17	23	25	14	22	22	18	19	7	7	12	9	25	24	11	15	13	8	16	5	10	13	21	25	14	25	11	17	25	6	20	5	6	5	21	17	6	8	24	7	12	19	20	15	21	8	11	14	13	24	20	16	11	23	16	7	10	25	7	21	7	20	22	6	20	15	20	18	16	14	16	13	17	15	24	11	25	25	18	11	24	6	23	21	21	5	7	10	9	10	12	23	23	22	18	22	19	17	20	24	12	10	24	21	17	8	6	5	14	20	5	13	7	13	10	7	25	23	8	8	7	17	14	25	11	12	20	17	5	16	11	6	25	14	17	23	5	19	23	21	16	25	20	5	25	24	8	22	18	20	11	9	17	9	13	23	21	24	6	20	
