5	100
42	17	21	49	33	18	50	27	38	26	40	28	24	41	11	43	26	33	16	11	50	49	44	18	22	41	19	38	47	41	32	35	37	12	18	50	30	35	46	13	35	11	14	36	42	36	23	36	12	10	36	46	13	35	37	44	13	29	40	11	26	40	17	13	23	11	28	23	44	38	33	27	33	34	45	26	42	39	25	11	14	31	41	24	47	40	25	38	29	24	10	24	34	45	26	42	33	12	31	37	
47	28	30	49	14	43	25	23	42	48	12	44	16	31	35	49	25	22	31	14	18	37	39	33	44	10	46	14	44	13	36	20	35	15	12	10	33	36	47	12	33	31	32	30	47	34	20	38	35	35	46	18	19	46	30	47	30	37	19	13	46	32	38	19	38	34	26	26	43	12	34	17	12	47	34	15	16	26	12	41	42	47	36	17	13	14	25	49	29	47	34	37	28	15	38	45	41	36	23	30	
21	20	31	29	44	49	15	23	48	47	22	43	17	47	20	50	50	27	31	45	47	12	27	38	26	19	28	50	15	26	10	14	25	44	36	28	37	11	18	35	41	21	13	31	22	48	20	35	19	34	22	37	27	30	28	15	43	15	24	23	24	27	10	25	47	10	17	33	33	28	20	40	32	17	20	14	10	47	32	50	35	47	47	24	35	16	25	12	15	38	39	45	50	38	43	34	15	20	21	21	
20	20	15	23	11	37	13	46	23	23	35	42	26	15	13	20	32	14	11	43	33	25	12	23	19	48	29	30	31	27	27	39	27	12	28	45	14	24	41	49	33	27	47	20	18	38	29	13	28	40	23	10	29	41	20	11	44	34	22	20	44	45	44	26	43	23	35	13	50	28	50	46	23	13	11	22	42	21	11	21	15	16	21	40	24	39	38	42	31	24	11	30	10	19	34	45	34	26	47	21	
23	43	47	10	36	11	28	18	45	14	47	11	25	14	43	23	32	25	21	29	42	50	48	50	12	42	17	27	21	28	29	25	26	11	22	31	33	24	14	32	33	19	38	44	38	18	13	22	27	42	12	26	12	43	30	33	45	31	28	38	26	45	10	22	28	19	39	43	27	42	14	46	22	31	29	18	47	11	15	30	46	22	41	44	13	21	31	25	35	22	15	40	46	34	18	14	46	12	16	16	
5	22	7	12	16	8	19	14	15	21	19	8	10	6	10	14	6	11	15	8	23	25	15	25	25	5	10	8	20	19	24	12	24	11	23	17	10	25	12	10	24	22	22	16	20	23	16	23	20	7	21	19	7	14	5	6	9	9	25	14	23	16	14	25	6	24	18	18	5	19	24	24	15	11	5	23	7	16	25	16	9	5	12	20	5	21	15	23	11	14	22	11	20	13	21	17	7	20	10	17	
8	12	14	15	9	21	25	19	22	19	13	12	13	9	14	23	19	15	10	11	13	16	8	22	15	23	21	21	18	12	13	6	19	15	20	17	25	9	14	12	13	14	23	5	7	7	21	5	25	14	13	15	10	11	7	6	22	20	9	21	15	15	8	8	5	12	8	23	21	18	11	14	13	19	6	22	10	15	10	13	25	7	20	21	19	5	23	12	7	14	25	19	15	5	14	7	24	10	24	13	
18	7	25	21	13	6	19	16	15	19	16	9	16	5	7	23	21	8	15	13	17	19	23	19	19	8	7	8	16	23	20	10	12	7	15	12	8	11	24	23	13	20	18	16	18	14	24	10	7	12	13	6	7	8	15	14	12	7	15	7	15	13	5	20	8	8	15	15	11	15	16	14	22	7	9	25	23	22	17	24	9	15	15	16	14	16	20	25	10	9	18	25	6	16	21	25	8	23	17	20	
25	21	8	23	24	22	24	17	12	6	21	13	8	22	18	9	19	14	18	20	14	10	14	5	17	8	7	25	12	5	6	6	22	5	20	5	11	9	16	19	12	7	15	19	7	23	14	12	18	8	22	5	12	15	25	7	25	12	21	9	5	21	24	5	7	24	14	15	12	15	10	15	21	20	20	20	24	9	17	15	6	5	11	7	5	19	6	8	6	24	17	11	24	17	15	12	9	21	13	24	
8	8	23	16	15	25	13	13	11	6	9	6	11	20	19	11	20	21	8	13	18	10	13	18	12	18	8	19	6	17	16	18	15	23	16	12	9	10	17	13	6	24	10	11	6	21	24	6	5	17	15	22	25	14	18	13	22	12	10	21	16	13	18	24	13	20	20	12	15	8	18	12	9	11	17	16	17	15	7	12	14	20	11	6	8	17	17	10	11	6	22	17	11	18	18	13	24	15	13	18	
246.08	234.4	236.96	230.56	231.68	
