10	100
44	33	29	45	41	24	28	41	45	23	45	24	14	43	36	23	17	32	22	45	24	42	33	49	44	16	44	43	18	49	13	48	24	43	12	43	18	18	46	50	36	40	17	47	48	43	36	29	14	46	47	10	21	30	50	28	19	20	49	16	43	37	32	24	44	26	42	31	45	24	45	45	42	36	21	24	25	25	21	34	22	45	31	10	46	41	25	29	25	21	32	47	21	12	44	20	48	28	44	27	
45	19	38	22	32	24	32	42	30	25	26	48	39	31	13	13	36	17	25	27	11	27	33	19	16	26	24	36	40	49	16	16	11	31	40	44	11	27	12	23	28	35	14	14	43	28	10	43	32	22	20	12	11	43	20	33	45	27	25	43	31	36	43	14	11	37	26	37	15	40	36	25	19	32	33	39	16	26	43	24	42	36	38	30	50	44	21	37	21	11	46	44	49	44	14	30	30	46	21	35	
30	41	29	21	35	43	34	29	17	43	29	47	26	11	29	28	34	24	48	43	30	48	12	33	28	14	24	38	19	26	18	10	10	40	28	36	34	40	42	33	48	50	46	22	19	25	30	44	35	17	10	32	26	29	41	31	17	19	47	46	28	34	33	48	24	41	34	48	20	25	39	27	29	47	22	23	16	36	50	13	33	30	10	21	11	10	47	49	34	38	28	40	37	10	34	47	23	10	50	17	
25	22	21	23	20	24	26	25	29	40	21	32	23	23	17	42	35	38	40	12	46	41	30	22	32	19	22	30	44	16	46	43	14	18	22	30	15	47	39	28	47	24	41	18	29	36	18	22	32	13	25	33	17	19	48	11	24	33	18	49	29	49	16	15	17	23	28	41	35	37	19	30	25	43	10	19	37	37	40	23	18	24	32	18	31	43	45	19	37	42	25	40	46	13	18	15	31	50	16	50	
14	10	35	17	30	27	46	29	39	42	38	49	18	39	26	50	30	33	14	49	33	22	28	21	20	18	29	38	23	49	12	13	27	11	37	31	33	25	27	22	43	17	33	33	26	47	48	34	45	38	26	32	18	46	35	39	28	11	37	36	24	12	27	41	26	21	33	11	27	33	10	22	17	18	28	23	22	49	26	37	20	21	21	15	33	42	16	28	38	27	15	33	47	44	30	11	24	31	48	34	
44	13	45	11	21	50	28	29	46	38	11	44	20	44	48	34	10	35	19	44	19	27	41	12	40	43	21	26	35	30	17	28	20	14	47	36	31	31	26	17	14	12	47	38	34	32	19	44	36	46	36	35	39	25	43	12	26	14	37	24	46	25	40	12	29	21	48	11	26	32	44	46	36	15	15	19	24	29	11	45	29	32	15	17	40	33	49	39	16	46	19	44	43	11	38	18	26	12	42	13	
35	21	24	46	35	24	20	27	24	14	18	47	11	24	18	16	12	35	19	17	50	36	36	35	34	36	12	18	30	19	21	46	13	25	42	34	27	23	41	30	27	19	10	20	10	16	47	17	48	18	10	13	22	23	15	36	23	20	39	13	30	42	47	43	32	44	33	32	35	22	44	27	39	28	31	21	47	17	42	20	49	10	37	46	39	17	39	40	50	38	38	50	27	21	28	39	46	30	36	36	
11	28	47	49	42	16	39	23	37	21	16	48	19	17	28	35	11	34	32	46	30	16	28	18	19	22	31	44	31	24	22	22	16	22	40	12	40	14	21	31	48	29	27	13	34	28	28	45	36	20	15	44	11	36	49	32	28	50	28	28	22	37	28	14	13	45	23	40	50	45	24	45	22	44	27	31	16	36	12	31	49	25	42	42	21	24	32	11	24	19	37	50	10	36	43	13	50	20	44	36	
32	15	40	36	22	37	42	45	36	26	25	39	39	19	27	11	20	22	46	39	40	49	42	33	35	16	40	32	46	47	40	48	37	11	29	44	13	17	29	44	20	41	29	29	35	40	47	49	28	49	50	44	40	46	18	17	29	17	35	10	48	10	11	42	19	26	20	45	37	30	45	50	29	37	27	22	29	44	29	38	27	47	31	23	39	25	37	12	28	49	21	46	29	49	16	14	39	45	41	33	
44	29	18	23	25	48	36	40	12	39	10	33	29	13	14	50	28	30	10	19	48	31	22	13	44	23	44	14	19	47	37	39	29	36	15	32	14	16	10	29	48	14	16	19	40	22	36	16	48	44	35	14	50	40	42	48	15	38	40	38	37	25	33	36	50	23	36	41	30	21	23	43	12	35	13	50	41	13	13	24	39	38	21	29	38	44	23	31	36	25	23	14	14	31	42	15	10	28	22	34	
10	17	25	17	13	12	12	19	12	12	6	25	6	24	13	25	21	16	16	15	12	22	24	12	13	19	20	17	21	13	12	20	18	7	17	20	23	22	20	6	24	10	24	18	6	11	13	22	14	8	23	6	14	12	12	12	13	21	22	18	23	6	14	6	16	25	14	21	25	24	9	18	25	5	14	14	14	11	20	8	9	24	10	7	8	24	9	8	18	22	22	7	14	8	22	15	22	24	6	24	
19	15	15	6	17	10	24	24	13	10	9	12	5	19	21	6	18	20	22	21	15	13	17	11	10	23	13	21	24	25	6	16	14	10	9	18	23	10	17	25	22	25	12	12	7	18	11	17	24	22	17	15	18	16	20	25	14	19	25	6	20	20	6	7	21	16	5	5	17	5	22	10	15	25	21	13	8	13	20	11	8	19	16	6	5	9	7	11	15	16	5	23	14	24	18	11	17	23	24	18	
19	7	16	18	24	14	11	11	8	11	17	8	12	5	10	5	19	14	17	20	16	22	18	9	19	15	17	5	18	20	25	12	18	25	10	24	21	14	19	5	21	13	10	15	14	22	8	17	21	5	5	17	12	9	23	20	10	12	6	21	23	10	19	24	25	20	17	20	24	14	14	11	13	12	10	12	22	12	24	23	16	17	14	14	14	7	5	12	23	17	11	23	10	18	6	17	14	19	23	7	
10	18	22	19	25	7	7	10	6	13	5	23	6	16	22	12	17	16	7	19	16	11	14	23	20	24	11	6	18	23	10	8	20	10	16	10	20	8	24	16	20	10	23	19	21	7	7	19	11	12	8	21	5	12	20	11	6	5	19	13	23	7	12	15	17	9	12	7	11	8	18	21	12	18	22	8	7	23	9	21	11	16	11	20	18	8	21	8	15	25	14	25	8	7	16	17	15	6	19	11	
14	23	23	18	15	9	13	5	15	9	13	20	9	8	9	7	13	9	16	6	8	24	24	11	5	20	16	12	20	25	21	25	16	18	9	6	7	9	13	8	13	21	13	23	18	23	24	21	15	24	12	15	7	22	12	13	11	5	11	18	13	15	8	9	12	19	7	16	14	5	25	5	5	24	5	15	12	24	23	17	19	16	21	12	10	24	9	17	25	19	23	15	11	16	24	9	5	16	16	19	
22	6	18	12	11	18	24	13	17	9	20	7	14	18	11	6	18	14	23	17	15	22	9	5	24	20	8	9	10	18	16	7	19	12	15	16	6	19	18	8	16	12	17	25	11	14	8	20	12	10	14	15	22	17	5	9	22	11	13	24	22	23	15	17	15	18	18	22	8	16	10	23	10	25	10	19	12	11	6	23	9	5	14	19	8	9	25	14	12	14	15	10	7	12	18	12	13	25	20	6	
14	21	17	11	11	23	19	8	11	16	15	17	15	15	17	20	7	9	14	8	17	17	13	17	19	18	14	11	11	21	12	25	16	24	7	18	9	12	18	19	11	14	10	21	19	22	22	8	14	14	15	10	16	16	16	18	20	13	20	10	18	19	10	21	24	13	8	12	7	22	11	19	22	24	14	17	8	5	13	10	21	8	13	13	8	13	12	12	17	13	10	10	9	9	9	22	25	14	18	24	
18	21	22	24	24	22	7	19	19	22	13	9	24	12	11	6	6	10	7	22	7	14	11	7	16	14	5	7	22	21	6	9	24	21	11	14	20	5	16	18	18	12	11	22	9	11	12	24	18	6	24	7	7	23	22	15	24	10	14	9	23	14	7	14	14	17	21	20	12	25	5	19	7	20	5	10	25	10	10	7	8	20	25	16	19	13	22	10	10	19	5	13	10	17	6	15	21	19	19	14	
5	15	20	11	5	13	24	6	16	16	21	25	18	8	25	25	11	5	11	11	6	9	6	21	10	17	24	25	10	8	21	5	5	11	13	25	6	9	8	14	19	14	21	8	25	15	20	22	24	14	11	8	17	24	9	23	21	19	20	24	18	15	9	23	8	16	13	13	11	5	22	6	21	16	9	9	11	25	11	17	13	5	17	22	9	8	24	14	18	25	25	8	24	17	13	21	25	5	21	11	
21	6	6	24	25	25	18	19	22	17	10	25	21	5	5	24	14	11	20	10	25	23	9	5	6	17	22	14	16	9	7	22	10	24	19	19	12	7	15	23	24	14	14	11	8	11	24	21	14	5	13	6	13	16	8	25	19	20	25	19	23	14	8	21	20	6	24	9	12	9	6	13	24	19	22	22	19	25	25	14	23	22	15	11	23	19	11	12	17	7	13	13	19	18	25	13	23	9	14	21	
125.76	123.2	121.2	114.24	117.68	116.88	119.36	117.6	120.4	128.4	
