10	100
14	13	41	41	29	31	50	12	35	24	35	33	30	46	19	21	10	42	20	15	35	37	44	42	50	15	46	26	47	14	37	23	38	30	24	32	15	15	16	37	48	34	36	17	48	26	33	46	11	44	37	10	17	12	22	29	47	18	34	49	46	27	43	21	40	47	48	46	44	15	46	19	42	14	28	14	40	28	34	44	18	33	10	22	31	16	22	49	19	12	49	29	16	36	28	15	16	17	41	34	
36	48	22	37	43	22	35	31	26	24	13	49	29	30	27	11	38	33	47	30	38	21	44	44	42	10	30	50	26	48	18	41	37	11	50	19	15	21	18	34	48	43	23	14	34	35	32	30	27	33	26	17	45	33	33	34	12	31	32	46	15	38	28	20	15	32	11	41	16	44	48	39	28	19	41	46	17	42	36	48	11	36	29	39	49	17	10	26	41	34	48	32	32	19	14	32	44	27	11	43	
34	37	30	45	17	26	23	40	46	38	25	45	20	11	16	44	35	35	46	16	36	12	27	14	42	14	35	33	45	32	40	21	50	44	45	44	26	37	46	25	42	42	42	27	19	39	45	20	24	10	40	26	33	40	22	30	13	29	35	31	18	40	26	21	25	28	39	15	33	27	24	49	10	47	41	46	37	46	16	49	45	33	43	33	27	41	30	36	43	29	48	11	32	34	46	50	16	32	14	48	
19	14	39	22	41	42	43	15	42	50	46	46	40	19	48	30	24	43	20	34	32	15	12	38	24	14	12	27	21	10	10	29	43	49	35	17	48	10	13	13	39	40	28	17	43	19	10	37	48	34	35	39	33	46	28	42	32	41	31	11	43	41	20	46	45	32	11	28	20	11	31	29	16	32	18	30	40	27	31	11	16	41	43	18	40	48	29	29	42	49	19	35	42	19	17	27	15	12	46	19	
15	10	32	42	12	23	45	47	29	43	22	47	14	11	40	16	19	41	32	28	30	32	31	30	48	45	25	35	46	27	32	23	43	13	46	46	26	49	47	18	33	42	24	16	45	20	33	27	28	16	12	24	32	17	12	48	39	13	13	10	47	27	32	10	17	15	15	43	26	10	31	45	21	10	32	30	34	21	35	36	19	14	49	17	34	33	13	42	11	18	48	13	26	14	27	48	23	13	12	26	
28	28	24	12	40	36	44	13	37	14	13	20	30	42	49	44	39	22	28	40	26	39	37	24	19	17	29	22	26	23	27	33	49	26	26	32	14	43	32	18	31	11	43	38	30	37	30	22	19	39	22	14	18	12	42	48	36	46	49	32	24	25	25	35	21	23	29	26	24	32	22	34	37	14	47	34	11	20	44	29	33	16	11	47	19	37	26	42	33	23	28	41	10	21	43	45	11	42	43	48	
13	34	42	29	19	35	50	40	18	25	19	25	37	35	33	37	35	18	34	16	26	17	40	28	24	40	38	47	41	19	14	47	18	26	21	29	32	45	37	20	11	34	13	31	48	41	48	38	29	50	27	45	36	44	29	48	27	27	12	13	47	46	40	26	39	18	49	26	17	21	37	21	37	25	38	30	12	41	23	17	30	36	34	16	48	23	19	44	15	21	12	17	15	24	48	26	47	48	30	26	
23	27	21	32	38	26	25	25	31	48	36	22	34	15	50	39	17	19	33	42	29	31	28	38	49	41	26	35	27	34	16	15	20	30	15	19	29	35	24	18	15	26	45	15	15	16	41	39	45	48	30	49	43	14	19	33	30	27	39	31	17	24	50	45	34	23	24	47	45	36	21	33	19	17	15	37	49	19	27	41	49	26	32	14	40	37	31	18	50	35	41	47	35	29	27	37	15	44	12	40	
43	22	45	35	35	46	10	30	49	19	18	12	47	47	26	11	47	35	12	15	41	26	22	45	10	38	19	43	11	35	19	11	31	11	42	48	41	45	16	30	44	48	39	27	27	22	30	43	25	13	41	17	44	45	10	49	35	15	40	40	40	19	12	47	31	39	44	37	37	24	44	13	29	36	36	34	42	28	49	28	32	21	44	39	31	29	15	27	36	16	12	18	17	26	27	44	25	29	17	32	
39	49	17	18	15	17	24	29	44	16	39	19	41	31	39	31	49	11	23	46	49	30	48	10	22	34	30	28	36	46	42	50	42	37	12	47	14	37	16	23	19	18	19	47	16	10	45	15	14	13	43	30	35	41	23	28	12	19	33	39	16	36	14	27	16	28	35	43	16	32	34	35	31	29	29	10	21	26	31	31	25	22	30	22	12	44	23	20	34	26	41	35	23	37	46	40	50	12	36	50	
5	7	6	20	25	13	12	10	21	12	23	17	7	12	15	23	11	14	15	17	18	9	6	8	11	19	9	6	7	5	9	25	6	14	16	13	7	13	8	19	6	15	21	25	20	22	12	17	25	18	24	13	22	23	6	9	12	10	5	20	22	21	11	25	24	9	18	14	9	16	9	15	9	6	11	21	7	7	17	6	20	5	14	13	12	11	19	19	23	22	21	22	11	15	18	7	8	16	16	23	
22	8	8	11	9	10	25	21	9	12	17	8	10	10	6	10	21	13	15	11	22	6	24	22	13	20	25	17	16	5	24	25	23	5	21	9	7	20	23	17	9	8	14	16	21	11	19	22	25	21	11	22	17	12	17	5	10	21	17	16	24	6	11	25	15	12	15	6	14	21	5	16	9	23	7	12	13	13	11	24	10	7	9	16	13	18	22	11	22	21	19	12	14	10	7	5	24	5	13	24	
14	8	20	10	17	11	8	12	21	9	8	24	23	5	10	6	24	20	15	9	12	15	6	11	9	7	14	18	21	20	11	15	7	25	23	22	11	7	17	10	14	15	16	14	22	12	16	13	6	12	10	14	20	13	11	25	11	9	5	15	20	13	18	10	25	5	24	10	9	20	20	7	5	25	5	24	5	11	8	17	9	6	22	12	9	14	5	9	14	21	13	8	12	8	9	15	19	6	7	6	
13	18	5	11	12	20	20	22	23	14	14	18	16	8	5	9	9	6	23	5	23	12	14	10	20	13	15	21	13	25	10	7	21	20	18	5	8	13	16	9	10	25	9	15	19	7	9	20	14	9	6	12	11	15	14	17	12	21	8	13	25	25	9	15	14	20	17	11	8	19	21	16	11	17	17	14	11	8	13	13	16	16	24	9	7	15	6	7	18	8	8	15	24	16	24	7	17	20	15	11	
23	20	14	6	10	13	24	21	15	11	17	23	24	15	10	9	12	8	19	23	6	24	5	17	7	21	20	25	7	19	13	5	11	25	24	19	6	10	17	16	16	16	8	12	12	5	20	22	21	6	8	21	21	12	13	11	16	13	11	14	17	11	17	23	23	6	25	5	11	15	23	19	25	18	15	5	14	8	9	24	9	10	8	5	18	23	23	24	25	22	25	24	25	13	15	5	24	5	16	8	
11	24	7	13	11	22	25	13	9	11	8	6	7	10	20	22	19	8	16	13	19	15	8	22	8	18	7	22	9	21	16	20	10	23	8	21	25	6	20	12	9	20	14	10	24	10	20	25	25	23	5	9	14	10	6	16	11	13	19	18	20	12	11	19	18	7	23	22	23	20	14	10	16	7	20	8	22	23	12	8	6	11	8	12	18	15	8	20	8	5	20	25	13	9	15	19	7	20	11	8	
18	16	8	18	15	15	11	5	21	13	16	8	6	15	8	23	16	15	11	9	9	18	18	8	10	14	16	8	6	13	9	12	13	21	16	6	10	21	10	16	19	8	8	8	20	22	18	21	18	12	12	20	18	24	18	8	6	6	15	22	17	18	11	11	16	10	23	6	7	6	23	10	8	9	15	24	24	12	8	8	22	14	20	13	16	16	8	14	22	7	6	8	12	14	7	22	12	17	18	20	
