10	200
18	48	25	31	46	25	38	26	37	43	33	16	17	20	47	23	34	40	11	13	23	32	22	30	29	11	20	40	43	15	21	42	16	24	23	50	36	27	38	10	13	14	32	21	34	33	42	41	33	47	30	16	49	50	21	44	33	34	35	21	10	17	27	37	20	19	23	27	46	29	13	30	42	15	18	32	34	42	31	26	48	22	49	35	40	37	10	20	33	14	10	43	33	41	18	31	24	44	22	18	22	35	18	50	41	21	23	37	36	47	28	34	42	13	13	41	18	31	18	42	28	50	43	16	36	45	20	33	39	35	30	41	45	30	47	34	30	28	23	19	30	26	43	38	25	29	10	22	45	34	43	30	43	22	21	35	40	12	29	27	14	49	40	26	15	35	20	49	33	15	48	33	48	47	10	13	49	40	25	28	19	36	24	29	36	24	27	17	16	19	31	39	31	50	19	10	29	25	48	25	
41	30	20	45	17	30	49	45	32	28	47	34	25	10	42	46	44	16	22	46	15	14	11	16	24	47	45	18	13	46	32	13	44	39	46	23	14	44	42	16	44	31	27	25	24	40	40	27	21	42	21	50	19	13	31	16	22	37	27	16	32	12	28	26	45	48	50	27	23	31	44	35	32	18	29	28	20	25	35	45	49	43	11	34	35	26	14	22	17	33	18	49	16	43	33	19	15	41	22	10	29	24	45	17	16	20	34	46	22	10	13	40	31	19	44	22	10	22	34	44	23	34	30	29	46	37	15	10	19	43	36	33	43	30	38	12	19	20	22	34	15	31	39	35	22	45	30	12	20	37	25	27	16	17	16	38	35	26	13	49	38	14	28	35	37	35	17	16	12	16	36	14	11	48	50	26	29	50	41	43	14	13	30	14	31	46	15	46	20	28	31	30	23	20	50	13	44	35	47	16	
23	48	15	24	26	21	10	34	49	19	33	31	12	26	45	17	34	27	13	29	36	12	36	20	28	30	40	34	27	10	30	15	41	48	36	19	16	15	21	43	28	17	37	32	33	27	35	28	43	43	46	50	35	26	45	26	41	24	35	33	42	22	15	34	23	48	45	43	13	42	20	39	10	50	20	46	40	18	47	27	24	36	46	35	48	13	16	43	13	25	16	18	12	30	24	43	33	23	22	44	22	12	28	15	28	25	32	29	44	30	45	30	29	35	27	49	22	10	11	20	48	11	12	41	13	44	21	32	13	37	41	12	35	22	32	13	39	16	48	49	15	15	28	18	30	13	33	49	19	50	12	35	42	44	43	16	23	37	30	26	26	34	42	34	11	35	45	45	22	23	22	33	26	50	11	13	48	39	42	31	50	13	49	35	29	13	16	30	33	38	31	24	23	35	35	31	14	32	42	16	
10	26	29	38	33	42	28	47	30	40	30	11	18	16	20	23	17	12	11	42	41	30	30	24	42	37	41	12	45	37	45	40	22	37	37	36	21	15	18	29	14	29	25	26	14	16	38	40	42	50	27	38	32	49	12	46	18	37	43	28	18	47	40	24	46	11	24	37	10	44	29	40	41	44	47	30	12	39	16	32	40	16	40	33	38	27	37	26	37	19	46	32	40	36	17	45	15	28	11	42	16	40	47	50	15	10	13	30	32	44	45	20	17	11	19	23	31	45	32	22	24	36	30	33	19	50	39	17	44	36	47	27	26	30	49	35	47	43	41	33	50	26	16	30	23	49	35	30	40	29	40	49	41	27	28	15	35	38	38	14	32	31	44	41	13	32	49	21	39	41	30	43	41	12	32	33	15	10	24	42	36	16	18	41	29	22	36	38	13	46	18	23	44	49	44	22	48	48	11	14	
12	36	42	21	43	30	41	17	46	47	34	26	43	32	11	12	28	20	15	34	39	11	43	20	35	45	46	32	12	44	17	35	31	36	19	31	17	42	21	36	25	28	22	23	45	40	39	10	35	32	38	50	40	25	27	14	20	30	19	49	11	29	31	28	17	36	32	34	18	43	50	29	49	29	32	41	39	23	13	28	28	21	39	45	49	10	35	18	24	37	19	12	24	14	16	20	35	47	37	47	40	29	21	32	23	30	12	20	31	16	27	23	48	26	35	12	24	35	14	45	48	37	32	10	40	26	19	49	11	24	46	28	50	41	14	28	36	50	15	36	38	31	32	43	14	44	35	22	37	23	27	28	29	50	28	32	28	29	35	19	50	23	26	32	40	22	12	33	41	40	39	27	45	32	25	22	18	38	29	11	23	13	16	33	45	15	39	24	46	16	24	16	11	22	35	12	35	16	39	31	
39	28	10	22	17	29	20	11	25	39	33	40	25	20	23	39	38	35	13	46	40	45	35	41	26	42	14	47	27	49	48	25	33	27	22	15	44	42	49	41	42	10	31	49	27	21	50	11	40	41	37	15	41	11	20	21	50	28	50	29	36	38	37	44	19	49	41	41	50	48	15	18	24	13	15	43	39	46	25	18	46	42	15	49	37	15	42	35	31	25	49	15	16	22	40	35	25	50	33	46	28	45	29	37	32	30	25	24	38	18	10	36	14	47	16	28	22	25	46	50	49	39	45	31	48	20	39	20	35	38	11	19	32	16	15	43	16	14	33	46	29	46	41	27	26	25	16	28	12	23	25	44	16	21	47	46	37	15	50	38	12	35	23	38	39	23	38	28	10	49	38	16	40	29	13	35	31	15	37	34	24	18	13	39	37	31	25	27	15	20	36	11	19	29	49	50	46	42	17	30	
40	48	41	27	32	39	41	49	10	16	17	25	33	24	21	42	32	42	38	42	37	40	22	33	21	10	31	27	37	25	24	24	44	45	20	36	10	12	39	33	50	43	19	46	10	43	31	13	36	30	46	41	39	28	31	30	43	48	34	43	13	46	29	26	48	39	27	29	17	21	43	12	47	18	15	29	16	14	10	47	16	22	39	23	45	15	19	12	43	37	42	25	18	11	35	14	45	48	24	33	42	13	24	19	14	40	50	27	40	21	28	40	31	45	17	33	43	12	20	16	17	11	35	33	48	23	44	39	43	22	25	36	31	31	15	14	28	31	24	15	16	48	18	30	26	37	24	37	13	42	39	47	40	34	46	12	23	50	23	43	38	16	46	11	44	16	22	12	49	47	20	30	24	39	22	29	17	40	16	26	37	24	48	33	35	17	36	46	23	50	13	24	35	26	15	35	33	42	21	49	
29	24	41	33	20	15	43	42	45	45	15	23	19	49	11	30	20	40	22	21	21	23	15	40	16	50	48	38	29	26	50	23	27	46	28	49	27	11	11	47	12	21	40	26	44	23	47	31	23	27	28	33	20	28	37	45	43	14	29	37	27	42	36	22	28	11	11	23	47	47	37	33	36	17	31	31	48	18	16	45	16	12	38	31	43	46	35	41	42	10	38	18	21	29	34	33	33	11	22	17	40	43	21	16	14	24	47	16	23	37	16	43	22	23	27	44	22	33	34	47	19	35	20	45	18	14	25	11	43	17	37	28	50	15	10	28	42	29	12	45	42	23	44	12	26	42	30	28	16	45	29	23	22	20	13	48	15	42	19	23	18	20	45	39	38	46	26	35	29	48	26	30	34	50	22	41	41	11	28	15	41	10	37	26	37	20	29	35	27	27	19	29	11	31	30	41	22	49	45	45	
10	24	25	36	35	35	20	47	31	14	24	35	36	25	46	20	28	25	36	48	45	13	30	45	31	43	10	31	41	46	14	19	23	18	40	23	25	26	11	29	15	27	33	10	10	48	39	32	30	45	38	12	13	40	50	27	18	12	40	38	16	40	35	39	38	38	10	40	37	44	15	49	11	31	33	34	45	39	35	22	12	38	18	39	23	35	48	44	30	17	35	29	29	42	22	49	10	20	38	21	35	47	28	17	12	45	29	41	49	32	47	32	11	37	41	31	10	27	11	38	23	10	46	43	20	10	48	43	49	35	11	48	31	45	23	29	23	25	36	37	42	14	20	22	47	43	25	38	28	43	14	44	34	33	34	49	22	46	45	36	18	27	18	29	24	37	17	44	48	45	47	34	11	45	38	40	31	40	15	40	26	40	23	38	19	29	50	18	28	43	49	21	20	10	13	48	19	46	18	20	
26	43	32	28	38	21	27	20	14	30	20	20	13	13	41	38	19	42	40	23	23	38	42	44	27	26	26	26	10	28	47	33	18	30	11	19	43	32	23	29	31	34	15	18	23	37	24	16	21	20	46	13	15	42	18	23	43	29	28	30	24	24	50	49	28	27	22	15	16	37	49	31	19	27	41	50	21	46	42	40	39	39	22	22	26	48	36	13	23	50	23	34	20	24	26	39	29	27	24	29	46	45	35	17	29	48	29	26	39	15	30	40	10	18	30	32	22	41	50	23	22	17	38	28	25	24	15	41	29	19	20	26	28	33	48	20	35	31	12	23	33	37	43	40	47	35	42	14	31	24	14	20	47	18	41	42	12	43	41	44	22	39	34	28	35	39	42	18	45	44	32	27	17	42	15	32	40	36	21	24	19	33	13	11	18	41	25	34	39	16	44	10	25	42	26	48	31	47	38	36	
