10	100
26	46	26	39	38	32	38	31	34	30	44	44	15	25	28	36	48	31	35	32	24	49	19	42	17	18	17	29	34	47	49	47	23	19	35	34	33	24	30	21	14	46	48	33	34	22	48	43	40	32	15	49	23	16	43	11	11	25	38	27	32	49	42	30	18	46	10	47	12	23	34	13	27	16	21	10	40	44	40	19	15	19	24	39	49	25	12	46	36	24	24	24	27	19	41	29	18	41	40	32	
24	45	43	30	38	30	50	23	40	25	14	15	34	18	24	33	39	38	25	10	19	16	23	35	12	41	28	10	42	39	26	15	13	14	48	13	20	41	10	50	23	22	23	41	33	49	10	10	24	13	26	44	17	49	29	45	22	41	26	21	44	26	24	42	28	35	17	39	26	37	47	47	48	30	19	44	16	14	47	43	24	44	25	37	33	32	29	22	15	40	48	32	37	15	31	39	14	31	40	50	
45	11	39	50	33	29	27	21	48	31	47	45	14	21	41	30	46	36	30	33	45	47	21	43	33	49	18	28	35	15	34	26	42	43	30	32	39	19	34	12	30	11	47	37	38	26	10	31	33	19	37	29	49	36	16	10	39	33	13	25	41	27	22	15	46	37	27	21	46	11	27	33	20	28	46	27	10	38	37	11	22	41	42	34	46	19	40	27	27	50	20	32	48	48	36	29	37	14	47	19	
50	23	21	16	26	42	34	40	15	49	30	36	33	42	12	20	30	47	39	17	35	31	48	46	18	18	14	20	39	22	30	43	15	47	31	30	34	14	29	21	37	32	19	19	40	29	11	35	10	27	14	16	30	50	25	49	24	42	32	29	42	37	38	25	25	36	22	42	13	49	21	38	14	49	43	22	18	45	50	14	17	21	18	49	19	42	47	23	18	35	11	13	25	46	30	43	48	33	17	32	
41	35	13	42	45	14	35	45	29	29	47	49	25	48	46	41	41	32	14	43	42	33	30	42	29	12	29	47	18	30	38	40	19	14	46	10	37	15	22	17	44	41	17	41	23	26	35	20	36	48	28	28	42	12	35	23	32	24	28	26	25	20	27	44	49	19	19	15	44	33	38	34	16	35	41	36	18	15	11	35	31	42	50	17	10	25	29	24	28	18	13	12	23	10	12	37	49	14	30	15	
30	10	14	49	40	27	24	12	41	13	20	33	42	20	25	13	24	16	31	31	24	19	44	31	46	38	13	41	10	38	50	34	16	29	33	39	43	33	36	31	21	10	43	37	25	11	41	28	16	50	24	11	11	11	32	14	13	11	45	46	23	39	19	45	14	42	27	17	34	15	48	12	16	47	35	30	14	44	24	45	39	33	49	18	21	50	30	12	40	46	28	49	46	11	49	48	35	14	40	18	
46	37	46	34	49	41	31	16	10	34	50	17	27	31	35	18	28	18	24	47	38	44	11	21	46	29	16	43	45	18	12	37	24	29	42	43	32	10	28	11	32	39	36	11	46	13	14	48	45	19	26	16	29	29	38	31	45	34	42	34	49	11	45	10	49	15	20	34	26	33	47	32	23	34	36	34	16	32	46	30	22	23	12	20	12	28	32	18	38	15	27	26	18	22	32	15	39	19	28	41	
24	38	11	19	28	49	24	38	36	19	29	38	36	44	43	16	49	40	26	23	11	33	49	27	17	18	14	47	31	36	29	27	30	29	28	25	18	42	42	46	13	36	48	17	38	18	23	39	46	20	31	41	44	49	14	42	10	18	16	49	21	28	10	23	30	14	39	22	14	25	11	33	18	28	47	28	19	17	12	43	21	44	26	41	34	37	20	23	14	19	15	10	34	19	14	11	15	49	15	47	
39	21	25	44	16	27	31	25	45	23	16	26	20	46	24	50	50	31	33	39	43	48	39	13	11	26	46	44	40	32	20	16	20	29	42	48	10	30	43	35	29	49	22	23	12	20	23	46	35	25	45	11	39	44	35	12	26	48	45	25	38	43	45	17	48	11	40	34	32	19	45	39	19	17	29	33	39	31	19	12	43	49	30	34	29	37	44	38	13	39	30	14	45	41	43	14	22	28	38	32	
18	29	43	28	20	33	26	46	33	17	32	45	30	11	41	24	34	20	47	11	33	46	22	49	49	34	49	35	20	44	43	10	45	48	13	34	33	50	24	40	19	11	31	28	21	44	13	30	10	43	34	29	29	33	27	27	31	18	24	24	12	15	34	17	33	47	46	38	19	16	17	24	22	11	50	40	22	12	14	21	34	48	42	25	14	24	37	35	11	37	17	47	45	49	33	35	40	42	42	45	
8	18	18	24	20	11	14	25	22	17	10	13	14	23	21	18	9	9	6	11	23	17	14	8	5	22	5	18	19	12	6	8	24	10	10	24	25	6	15	14	12	18	5	13	10	5	8	25	7	24	23	5	24	23	21	18	22	15	5	24	13	23	17	12	10	20	24	13	11	10	9	21	12	22	10	18	8	15	18	17	24	25	6	9	10	13	23	6	17	9	22	16	9	9	24	6	6	14	23	19	
14	24	24	6	18	10	10	9	17	9	24	11	23	7	7	25	16	8	10	20	6	23	17	17	21	22	16	18	25	9	24	15	11	20	14	15	23	13	19	20	11	20	23	9	25	14	6	22	17	17	18	10	12	22	24	5	25	12	11	5	8	25	24	12	24	15	13	21	5	15	12	19	22	24	12	25	22	21	18	17	6	13	11	20	10	12	17	10	25	23	6	16	17	25	18	10	12	11	15	25	
20	15	12	18	20	16	21	6	18	23	18	9	7	12	6	25	21	22	9	11	23	24	16	16	9	5	7	7	21	21	21	6	8	12	18	23	8	11	24	22	11	10	10	7	20	12	20	11	15	24	21	6	20	23	11	24	13	20	11	23	13	11	23	21	17	24	9	19	19	11	6	5	22	25	12	7	10	6	10	5	12	18	13	16	17	6	20	23	7	5	9	7	14	20	25	10	14	24	21	17	
12	13	22	19	11	15	14	15	24	5	5	6	11	5	16	19	16	6	20	21	24	13	25	17	8	19	22	22	23	19	8	22	18	14	23	12	25	16	17	17	5	14	23	23	11	22	21	5	16	21	20	21	10	12	16	24	17	16	10	5	17	16	24	19	22	21	23	10	11	12	23	20	12	12	9	17	21	9	19	20	16	13	21	22	22	6	5	23	7	22	13	15	11	8	15	20	9	13	11	10	
17	23	5	14	9	25	15	11	8	21	5	19	6	8	21	12	19	13	20	20	20	25	24	19	25	22	24	24	23	10	12	15	22	16	7	8	10	13	24	24	24	17	17	21	19	19	7	9	9	18	15	13	12	11	18	22	10	10	5	14	23	5	14	23	23	5	15	20	25	7	15	23	11	10	5	20	15	18	12	16	8	9	15	18	20	15	23	25	6	14	5	21	8	7	16	8	25	21	15	9	
5	7	21	9	7	20	7	6	8	14	21	21	11	19	18	15	19	5	10	9	8	16	21	11	6	11	17	15	7	15	14	13	17	16	19	22	21	10	12	6	25	21	17	22	10	22	5	22	18	6	13	12	12	9	23	9	11	24	8	25	21	21	22	23	16	22	20	18	11	23	7	20	5	11	5	17	6	17	5	20	13	19	25	20	10	10	19	15	23	25	20	11	6	23	15	8	17	7	6	5	
5	10	5	16	8	9	8	19	24	25	12	12	22	17	25	10	12	17	5	15	15	15	14	10	20	5	18	15	21	23	23	9	18	7	18	18	15	10	8	24	13	18	11	24	19	10	5	5	21	22	17	24	24	6	22	12	12	6	23	23	6	16	20	15	15	9	15	17	11	14	22	17	5	23	21	13	6	19	25	19	21	22	16	8	24	8	20	19	7	17	22	16	17	15	15	12	17	18	13	14	
