10	200
43	39	19	48	45	35	49	20	49	33	47	41	29	37	50	39	32	41	24	21	16	32	41	35	31	49	17	12	49	28	36	29	22	24	20	17	22	29	26	23	29	38	46	17	17	29	38	40	27	38	34	47	38	42	23	28	46	24	16	29	40	30	10	39	34	31	11	38	31	19	40	32	13	37	36	10	46	20	22	15	47	33	19	31	15	34	32	22	28	25	29	32	36	13	17	38	17	38	24	31	43	25	44	45	22	31	34	13	31	46	39	18	26	13	30	32	27	27	44	37	41	33	20	35	48	49	22	25	32	20	10	44	23	34	10	17	41	24	34	47	15	26	27	44	42	35	13	33	24	39	41	46	25	29	23	32	44	17	36	48	26	24	37	21	12	29	47	36	20	14	27	45	38	15	14	36	46	36	48	13	33	46	18	33	19	10	36	37	39	48	18	25	18	29	11	16	30	44	12	46	
39	15	29	16	27	30	44	43	22	25	24	26	46	15	14	37	22	15	11	36	12	50	45	48	42	25	30	42	32	33	50	13	16	24	17	31	25	50	41	27	50	18	38	36	45	25	30	19	28	16	18	48	37	28	43	40	42	22	36	42	47	38	13	11	48	39	15	15	11	33	18	35	16	44	12	27	44	48	20	17	14	11	49	36	22	20	50	27	11	42	38	47	41	28	36	19	13	21	26	35	23	17	14	45	35	41	42	25	43	13	41	24	22	32	34	26	45	23	45	33	35	37	40	49	44	48	17	36	11	20	15	35	42	44	27	29	16	50	21	13	28	10	14	39	13	37	42	36	33	15	16	21	48	49	37	12	39	40	42	40	17	13	47	36	33	41	35	14	44	25	44	44	27	34	24	32	10	44	30	47	15	24	44	30	16	15	26	43	20	33	42	15	26	40	39	46	37	41	11	33	
12	12	39	20	13	10	28	27	37	45	29	15	19	25	46	21	14	10	23	24	16	11	50	19	36	18	39	37	34	37	50	47	42	49	31	22	12	40	42	28	24	45	25	49	10	37	30	21	22	38	30	16	25	44	33	39	31	42	27	28	42	24	34	21	45	26	27	39	45	38	45	12	42	38	47	36	50	13	26	24	33	20	15	24	37	45	25	25	49	17	39	47	26	47	40	40	10	40	38	25	24	27	31	28	28	23	39	19	21	32	41	46	49	11	40	50	20	36	30	21	44	29	16	22	19	31	40	30	32	48	14	43	14	33	14	43	10	42	47	10	47	17	15	16	43	10	25	33	41	11	11	22	38	34	34	48	41	14	31	38	26	34	36	25	45	36	12	25	47	31	50	18	39	18	42	20	43	42	44	40	43	28	46	32	10	29	39	48	15	39	30	43	15	40	47	40	41	42	43	43	
43	36	29	25	45	13	16	26	34	21	19	35	48	28	38	16	40	19	27	43	38	30	22	39	48	10	11	41	47	34	15	14	14	21	19	22	14	15	14	42	33	45	30	50	41	37	40	28	44	44	42	31	25	19	17	44	49	42	41	43	19	42	42	28	36	44	30	41	32	47	48	30	47	32	41	40	15	32	31	19	23	30	26	46	46	17	25	37	47	17	36	39	16	37	15	35	25	45	14	23	28	35	18	11	43	42	12	49	19	37	18	29	41	44	11	12	17	15	46	34	28	19	17	29	34	49	23	24	41	46	48	10	48	11	14	24	48	27	45	22	44	47	40	36	45	13	29	37	22	14	46	44	19	34	50	26	45	46	12	28	22	32	23	42	27	14	28	40	34	31	31	23	42	25	18	15	44	46	39	41	39	20	10	27	50	37	49	29	44	12	35	50	28	49	50	42	30	15	37	39	
49	10	18	12	37	50	15	16	35	23	10	16	42	11	23	41	42	12	20	23	50	47	18	48	14	47	24	40	31	43	42	26	21	26	31	37	34	24	40	34	21	21	18	35	16	37	22	31	17	29	23	40	46	32	22	42	14	47	31	18	35	40	10	11	45	47	27	44	48	30	39	18	25	33	50	21	49	29	43	12	43	10	43	45	26	17	14	20	40	24	38	26	34	34	13	32	25	48	43	23	18	43	40	36	15	16	43	20	24	26	46	13	26	17	47	36	48	15	21	37	33	15	11	16	19	31	24	38	48	26	43	30	32	24	40	21	50	32	33	40	20	41	25	40	35	34	14	27	20	47	27	28	46	10	27	19	49	27	24	48	11	28	38	35	33	47	41	46	28	20	10	28	27	24	28	49	23	16	46	41	14	20	10	47	17	36	23	39	26	42	46	27	13	39	49	27	28	47	27	11	
44	36	50	24	22	43	43	10	12	34	46	44	13	14	28	12	14	18	27	15	29	48	24	31	11	37	36	10	32	38	35	10	14	16	16	34	12	48	36	33	18	33	46	27	15	43	40	46	14	19	37	40	11	44	26	47	42	11	45	21	50	32	11	47	33	49	20	44	11	10	22	35	40	38	32	40	48	13	40	21	22	13	14	36	41	44	34	17	37	37	18	23	28	37	37	10	41	27	19	22	46	13	47	12	21	48	36	34	35	30	10	17	34	27	15	30	36	19	23	25	47	15	27	29	38	34	50	24	23	46	23	36	23	39	36	50	24	18	27	47	37	13	28	27	47	33	26	31	15	25	47	24	50	37	31	23	14	36	31	42	40	33	15	48	39	30	35	30	30	49	37	14	35	45	26	25	30	35	37	27	42	30	37	41	35	40	15	30	30	21	42	19	18	25	48	11	16	21	48	49	
18	45	13	39	31	35	11	50	37	24	24	34	22	40	23	44	29	25	27	41	11	29	24	11	42	32	50	34	38	47	21	21	36	10	44	27	37	32	43	18	16	46	11	20	14	22	29	35	41	34	45	40	16	24	21	22	24	43	20	20	16	15	20	32	20	17	12	16	11	20	11	25	22	44	16	17	49	17	15	38	39	33	48	12	50	27	42	26	27	27	37	50	15	27	27	15	38	45	19	28	39	20	32	30	24	32	48	48	21	16	29	18	33	26	17	10	23	36	46	36	33	38	21	18	42	34	49	20	49	48	24	43	19	27	15	21	22	10	39	44	29	35	32	44	42	49	35	19	27	29	26	11	50	36	18	13	38	29	43	11	43	20	41	15	32	35	42	26	38	16	40	29	23	48	48	22	26	41	17	29	42	34	49	36	19	35	44	39	19	18	32	46	19	32	26	43	50	29	48	16	
29	28	29	14	13	17	18	42	42	31	32	23	16	36	30	36	20	28	15	33	36	25	24	22	15	11	34	38	40	48	24	39	41	23	50	23	31	38	42	41	27	35	32	30	29	34	18	43	46	34	22	41	32	24	42	10	38	18	15	32	26	48	44	25	35	36	23	25	39	39	19	37	13	30	15	15	13	29	49	20	42	32	18	17	10	24	24	25	12	16	45	23	14	45	49	40	45	31	26	15	41	49	45	30	48	25	31	12	21	47	50	29	24	11	25	37	32	12	48	19	41	33	31	44	15	26	49	13	13	14	29	47	45	49	36	28	18	41	12	24	13	14	20	44	46	30	38	23	25	38	27	33	38	16	46	46	17	30	49	14	22	48	29	24	35	14	10	48	34	15	49	16	21	19	35	11	15	25	11	37	43	16	36	18	40	16	23	41	24	17	12	28	19	32	16	48	12	18	14	23	
38	29	11	19	10	32	18	50	15	11	35	31	34	31	12	36	47	28	30	27	44	14	17	27	40	44	17	22	29	13	25	40	26	31	42	38	18	27	20	29	38	16	10	16	14	17	41	26	13	22	18	27	49	37	31	11	34	28	47	36	25	46	18	16	26	48	10	24	31	14	27	44	11	19	30	15	16	29	10	47	33	46	49	18	45	21	47	35	11	23	38	25	32	44	15	21	21	19	30	22	25	20	25	39	10	31	24	41	24	25	19	44	30	15	34	26	14	36	35	46	33	43	50	45	24	35	25	30	17	32	31	40	18	28	33	15	39	17	46	25	44	14	25	18	19	17	20	19	34	24	17	10	12	21	25	17	44	26	17	14	30	23	38	25	40	49	49	38	44	14	41	29	22	18	37	38	49	19	27	50	10	43	21	38	30	48	45	24	15	45	44	35	28	29	24	47	12	45	10	21	
30	26	11	44	17	19	35	16	38	31	34	47	45	12	29	17	26	26	30	16	30	49	30	29	49	38	24	23	48	32	35	28	21	25	30	49	46	50	12	50	49	36	35	38	22	47	13	18	49	30	31	20	22	25	28	38	33	47	35	48	24	29	30	21	50	49	18	49	16	49	32	35	24	16	49	23	15	26	39	49	16	41	45	37	13	46	41	50	46	17	45	13	19	15	28	28	28	11	36	45	39	27	15	29	18	31	23	36	10	38	26	20	34	31	36	34	43	27	20	28	33	32	17	35	27	22	28	32	26	46	36	42	40	29	14	13	37	15	25	38	11	21	49	45	44	28	35	47	13	48	24	29	14	37	20	46	15	22	46	13	22	32	24	28	44	23	21	43	28	11	24	22	36	47	50	16	49	47	29	48	31	23	20	17	26	41	50	25	18	39	17	50	38	42	29	34	46	48	42	17	
