10	200
10	37	17	30	18	42	14	27	10	37	23	22	13	15	12	23	25	38	43	12	30	45	25	16	18	25	18	23	26	23	46	15	44	16	43	26	23	36	37	36	29	22	27	45	39	41	31	34	16	14	46	19	45	42	48	44	25	26	24	12	18	11	13	22	37	35	25	16	49	45	16	13	27	39	18	35	21	10	41	38	38	41	39	24	30	33	36	24	22	32	40	19	14	34	17	43	38	45	46	46	19	24	20	16	17	24	39	10	34	20	42	19	12	40	45	48	20	11	47	20	36	12	45	21	43	19	28	36	11	30	26	34	43	31	28	28	21	39	18	28	25	38	15	26	27	26	38	49	38	33	27	30	39	50	41	17	43	46	28	18	26	31	36	41	17	12	39	39	14	44	36	27	16	15	21	12	31	22	36	11	14	10	10	24	50	43	14	46	46	28	40	33	21	16	49	27	37	47	25	50	
24	50	42	21	31	31	22	14	26	31	30	39	49	26	49	24	21	13	49	37	36	46	19	27	22	19	33	28	50	49	10	11	45	10	42	48	37	22	33	45	32	22	22	26	28	43	29	47	37	50	24	42	40	27	29	15	17	15	34	11	25	11	16	11	40	22	50	32	25	18	19	10	41	50	12	24	19	46	15	46	31	30	33	36	41	27	37	43	27	17	14	29	39	47	15	50	45	17	33	15	12	42	49	33	15	43	49	50	47	17	49	31	10	14	11	17	27	29	29	10	31	46	18	21	45	45	20	44	32	18	25	14	41	35	30	41	50	45	47	46	41	26	34	35	35	22	11	27	25	24	36	42	36	43	22	49	31	46	44	36	27	37	26	38	48	26	14	46	39	42	11	27	24	43	33	30	32	13	28	15	39	15	30	33	46	20	19	36	14	23	11	10	31	20	39	20	31	10	16	29	
27	22	33	42	45	40	42	50	16	40	34	32	37	46	25	36	25	30	50	46	10	12	19	35	15	13	42	10	36	30	50	41	35	30	43	37	34	25	12	36	40	23	50	44	40	35	17	14	38	36	36	12	19	16	47	23	33	35	39	31	35	33	43	17	23	15	46	25	47	27	26	19	45	39	34	24	37	19	26	31	12	49	35	32	46	19	41	15	30	46	33	16	18	45	22	36	39	16	36	39	11	50	12	47	17	30	40	12	40	25	13	16	39	36	11	31	38	32	33	15	29	40	45	10	12	19	31	18	44	24	15	32	14	23	41	36	27	28	46	25	21	23	31	32	25	37	22	36	21	11	40	39	18	42	35	44	44	30	34	35	35	13	47	19	33	30	17	32	48	14	33	29	34	10	11	24	20	42	36	13	28	20	11	30	42	13	48	31	30	22	15	49	21	32	24	18	34	44	15	15	
32	19	19	14	37	27	21	19	23	44	44	33	44	43	16	47	36	29	37	27	49	22	48	12	15	16	16	45	48	30	32	11	43	49	47	38	46	40	41	49	21	29	46	16	29	48	24	38	24	10	16	31	47	21	45	12	44	32	38	47	45	45	46	30	41	27	44	11	39	25	13	22	24	40	28	28	39	16	30	50	10	20	41	30	15	43	24	46	34	46	33	18	41	20	32	46	28	17	10	21	22	31	18	13	40	37	28	43	32	42	14	31	17	46	29	21	40	50	20	48	18	38	33	19	31	18	24	48	30	36	44	29	34	28	32	18	24	17	46	10	24	42	14	43	10	46	18	12	28	20	50	16	31	46	34	15	33	50	18	40	25	44	45	49	27	48	14	20	49	29	31	37	40	37	49	47	49	29	47	25	35	47	35	28	12	13	40	11	45	30	39	31	26	30	39	24	32	34	13	19	
19	33	10	27	11	10	10	22	29	21	48	24	27	31	19	31	43	46	49	29	16	24	49	13	34	33	48	32	18	41	49	11	23	25	20	38	10	16	31	13	23	13	42	26	36	20	21	47	42	31	42	37	42	25	40	28	26	22	26	35	27	42	17	32	35	31	17	38	40	10	17	26	27	22	10	24	50	41	35	28	27	32	21	37	26	20	24	44	49	27	37	25	44	33	26	48	34	43	31	19	12	49	49	37	21	40	46	39	50	20	17	30	49	17	38	22	43	49	22	25	49	19	17	31	36	48	21	21	44	25	49	26	11	21	40	18	33	44	45	44	42	42	13	37	35	34	32	29	39	26	46	40	25	40	37	27	26	23	39	13	31	15	20	47	41	31	39	29	20	48	49	22	31	44	32	32	32	22	33	49	32	42	28	13	42	40	16	46	32	34	36	29	23	29	20	13	12	15	24	26	
50	27	36	17	27	16	49	35	29	43	22	21	17	11	17	31	24	47	10	19	21	10	21	44	33	18	35	38	37	35	22	37	18	26	38	45	18	21	38	19	18	50	11	50	42	25	20	23	19	30	48	19	29	12	36	23	27	27	47	38	34	35	22	14	22	20	32	13	37	45	45	28	32	10	38	25	21	17	45	26	11	46	17	40	36	23	36	32	50	29	43	14	30	15	44	14	10	50	24	33	32	45	26	24	22	19	38	33	21	33	38	50	20	34	30	11	14	38	47	20	15	45	43	40	30	45	33	32	19	33	14	23	44	11	42	31	31	31	16	13	14	22	48	37	17	11	36	22	26	29	40	39	19	49	41	40	22	47	21	29	32	14	40	49	28	13	11	31	48	19	10	19	18	49	43	30	34	44	41	20	16	20	25	46	48	38	46	10	41	49	39	40	27	11	34	35	31	45	38	25	
37	10	22	50	14	49	46	17	46	49	43	14	45	11	25	13	30	40	29	45	41	17	46	20	22	47	16	16	31	21	25	50	30	35	43	15	45	43	13	24	13	27	27	18	25	42	15	18	10	26	49	19	17	28	24	33	30	50	26	47	30	40	12	10	26	50	49	50	34	44	11	45	49	22	23	24	27	21	38	14	39	13	17	49	11	10	10	11	40	26	45	32	31	19	12	39	11	24	35	50	34	47	37	37	46	30	36	12	19	11	40	42	43	26	50	19	27	28	10	30	20	13	23	38	29	28	26	48	28	35	27	49	21	49	42	36	44	21	49	19	36	29	12	17	40	41	11	14	12	32	30	20	23	12	16	29	49	26	42	47	23	27	15	24	22	33	40	38	33	50	10	25	10	20	31	17	46	34	37	22	12	24	22	46	11	47	28	41	18	24	22	48	41	48	35	29	30	10	44	47	
24	39	44	17	12	34	46	48	43	33	29	42	49	22	27	20	16	34	18	43	48	40	29	26	39	31	26	31	19	45	49	32	35	23	13	32	33	41	49	10	21	40	35	20	13	49	27	49	46	28	37	49	32	34	42	34	39	20	11	40	31	41	25	39	49	49	15	19	41	50	50	25	50	27	36	13	20	45	11	12	44	42	21	15	18	50	33	22	23	44	23	24	14	46	10	17	31	48	33	49	34	38	42	39	38	15	27	42	20	25	13	11	20	12	24	27	49	40	14	17	28	18	28	45	32	47	13	28	27	18	13	49	35	26	31	46	43	31	33	25	30	42	32	30	16	39	42	17	33	29	45	23	44	20	49	38	37	28	34	37	31	25	46	18	30	19	13	18	37	48	20	43	23	37	34	37	23	46	49	26	25	15	40	46	49	22	40	22	14	23	38	29	27	16	10	42	38	34	22	49	
33	39	29	19	38	16	17	40	26	48	15	42	44	47	33	16	27	38	37	48	44	27	32	13	25	40	25	30	35	32	36	32	41	42	11	21	13	21	19	30	27	26	43	47	46	22	18	15	22	31	23	19	11	50	43	43	34	48	49	30	37	50	43	14	20	16	50	21	20	50	43	27	44	19	44	36	30	27	50	45	23	19	47	45	37	23	43	20	43	31	40	40	43	30	28	50	38	27	49	28	16	50	10	22	28	25	10	22	34	15	33	40	22	26	15	23	37	17	44	24	10	11	22	41	38	27	12	25	32	15	31	28	24	25	18	21	16	36	33	10	31	37	24	48	12	38	22	14	48	48	45	42	13	35	17	36	22	38	47	23	14	30	30	26	40	46	33	42	15	47	24	18	34	34	42	47	33	42	18	30	25	33	27	16	32	14	39	32	31	12	39	49	36	41	19	30	12	11	39	47	
19	27	23	19	22	45	49	33	13	45	36	41	41	17	43	38	16	23	24	21	18	14	44	30	39	23	30	26	37	23	16	30	12	33	16	45	20	40	50	36	42	29	26	35	39	27	33	14	15	17	47	19	33	50	30	25	36	19	46	34	45	41	18	40	43	44	41	26	39	44	10	31	39	28	21	36	16	50	30	16	47	33	22	18	31	48	18	39	28	23	29	46	34	36	26	21	25	37	44	38	21	14	37	46	26	15	49	12	45	35	23	32	49	41	17	50	40	14	45	42	42	29	30	43	35	22	41	26	43	28	50	43	41	44	23	10	17	24	31	48	22	18	45	18	16	23	13	12	39	27	34	14	16	45	33	28	41	29	16	19	24	14	45	38	20	23	40	36	32	32	48	11	32	15	42	23	34	26	28	29	40	16	17	27	16	23	43	49	21	22	42	31	42	45	39	27	36	32	17	13	
