10	100
30	15	15	18	32	16	17	20	41	33	27	31	50	40	13	31	37	44	20	48	15	45	43	23	16	12	20	17	25	17	47	37	34	13	16	39	47	22	47	50	35	16	21	46	18	14	40	32	33	25	41	38	42	12	31	50	25	15	41	11	34	36	30	42	21	10	14	10	39	30	40	21	32	33	35	41	14	46	42	22	28	18	36	18	45	22	31	41	46	27	23	29	39	12	29	44	29	36	49	14	
23	10	25	29	27	17	46	42	13	32	18	22	31	18	12	36	43	27	17	21	11	43	29	20	43	41	30	31	34	37	43	41	43	25	11	40	47	30	30	26	32	25	38	29	24	49	45	45	37	38	19	29	35	34	17	49	31	46	49	26	47	45	14	10	21	34	23	36	37	44	12	44	33	12	16	34	17	24	15	41	27	50	44	15	39	47	22	29	26	33	46	37	20	32	49	19	17	16	24	21	
18	30	48	36	49	22	25	42	35	24	13	18	45	25	28	18	16	18	42	17	24	14	33	43	28	13	44	29	45	34	14	42	33	31	28	19	45	38	26	26	13	44	31	29	15	17	12	31	47	24	50	21	15	17	18	10	34	46	37	17	19	14	24	10	16	38	46	18	40	13	38	24	35	40	11	33	19	36	29	46	25	26	38	39	43	43	28	26	49	26	39	38	47	46	18	24	32	33	44	27	
34	21	39	15	28	27	48	41	39	16	28	28	26	14	16	40	25	18	18	45	31	23	38	22	49	10	11	41	34	47	47	10	34	12	14	28	14	14	37	47	45	23	37	24	50	14	28	13	42	28	48	10	25	25	10	33	20	27	41	14	24	38	23	39	40	36	20	23	45	10	32	31	11	40	32	13	33	13	43	38	15	40	32	25	15	23	36	18	26	45	43	19	41	48	37	25	27	39	46	33	
17	10	30	41	10	38	47	42	22	42	44	46	21	17	45	46	26	32	43	19	37	40	31	42	25	43	18	30	23	16	10	43	31	47	48	47	23	36	36	34	24	47	26	32	14	33	22	31	48	29	16	23	11	20	19	44	19	11	36	43	39	22	13	26	46	33	15	40	49	38	22	24	18	50	11	30	29	24	32	49	23	36	16	11	50	28	44	49	16	49	25	21	32	24	38	43	50	10	37	40	
50	33	23	46	36	15	17	30	40	35	46	39	45	43	19	45	25	46	24	23	13	30	15	21	18	37	47	45	38	47	30	22	22	49	44	38	35	27	14	29	34	25	32	15	30	20	31	46	24	14	15	41	28	22	38	42	28	43	13	43	22	14	33	33	41	43	21	28	34	32	29	35	11	29	18	16	33	30	35	43	27	20	11	13	30	37	42	29	14	19	37	27	18	24	50	36	50	45	44	26	
14	45	48	20	35	15	35	40	13	45	32	25	31	45	33	15	36	43	22	44	50	49	28	23	35	48	24	22	24	10	34	17	21	27	17	50	36	49	26	47	26	47	47	11	31	24	41	35	25	28	41	17	43	17	47	12	44	15	47	23	32	36	33	10	46	49	37	12	29	47	28	44	12	13	15	50	25	28	10	21	37	20	14	22	15	45	38	13	31	15	37	21	23	15	45	16	24	46	43	28	
14	34	28	10	11	24	46	44	15	25	32	43	41	18	29	26	29	29	42	50	50	10	12	50	11	45	44	15	29	33	13	44	31	25	17	39	39	43	47	34	19	19	50	13	44	41	30	19	11	50	16	48	19	22	30	19	33	26	36	35	17	17	49	35	19	26	27	41	29	14	43	35	50	25	23	14	21	19	27	31	11	15	13	29	41	28	45	19	18	35	10	12	32	21	11	46	11	38	40	40	
28	29	15	41	10	47	26	38	18	33	22	29	26	36	32	48	15	46	11	35	40	45	29	39	43	32	31	38	10	49	27	37	36	24	24	49	35	15	28	43	26	15	35	26	50	50	35	22	46	37	18	50	16	26	25	39	47	34	40	15	19	27	36	36	14	46	47	20	29	22	35	23	14	27	42	24	35	40	48	48	41	40	30	11	43	50	48	30	34	49	47	12	12	47	23	47	14	16	19	40	
36	46	11	18	16	15	17	24	26	20	14	29	36	45	36	35	31	47	31	28	24	17	28	25	48	19	46	29	17	17	26	31	25	49	19	38	48	12	48	23	37	35	21	15	23	37	40	21	36	37	39	48	45	29	14	34	11	32	40	26	47	28	21	40	42	19	39	42	17	26	21	20	41	26	42	11	10	17	39	32	31	29	44	40	46	27	35	50	32	48	38	50	31	44	48	27	10	35	13	41	
19	25	21	8	19	22	22	25	24	6	6	22	7	22	23	10	9	23	8	8	18	17	7	23	15	5	7	14	14	21	18	13	6	23	7	6	9	14	20	7	8	8	24	8	23	9	15	18	5	23	17	17	15	24	24	15	19	8	6	25	11	24	8	20	13	25	8	17	12	19	9	5	6	7	7	25	19	16	21	18	15	10	20	19	17	11	13	7	22	12	15	9	16	20	23	7	25	22	12	19	
